geo_id,state_id,county_id,county_name,%_eduction_population_25_and_over_less_than_9th_grade,%_eduction_population_25_and_over_9th-12th_no_diploma,%_eduction_population_25_and_over_high_school_graduate,%_eduction_population_25_and_over_some_college_no_degree,%_eduction_population_25_and_over_associates_degree,%_eduction_population_25_and_over_bachelors_degree,%_eduction_population_25_and_over_graduate_or_professional_degree
0500000US38071,38,071,Ramsey County,2.2,6.0,28.9,17.9,18.9,19.7,6.5
0500000US38039,38,039,Griggs County,6.1,3.6,30.6,21.5,12.3,22.4,3.5
0500000US38083,38,083,Sheridan County,5.8,8.6,37.4,24.4,12.9,8.9,2.1
0500000US38103,38,103,Wells County,9.3,5.7,34.2,18.4,10.3,17.8,4.3
0500000US39099,39,099,Mahoning County,2.2,6.9,38.0,21.3,7.5,15.9,8.2
0500000US39145,39,145,Scioto County,4.2,11.0,42.0,20.0,7.8,8.4,6.6
0500000US39105,39,105,Meigs County,3.4,13.8,41.8,17.5,10.7,7.5,5.3
0500000US39131,39,131,Pike County,6.2,12.8,40.4,19.3,7.5,8.0,5.8
0500000US39061,39,061,Hamilton County,2.5,6.5,26.4,19.0,8.4,22.5,14.7
0500000US39087,39,087,Lawrence County,3.3,10.2,43.5,18.8,9.8,9.0,5.3
0500000US39157,39,157,Tuscarawas County,5.7,8.5,45.7,17.1,7.2,10.1,5.7
0500000US39015,39,015,Brown County,3.3,9.3,46.1,19.0,8.1,9.6,4.6
0500000US39043,39,043,Erie County,2.2,5.9,37.8,21.0,10.4,14.3,8.5
0500000US39089,39,089,Licking County,1.8,7.0,34.8,21.1,9.2,17.4,8.8
0500000US39019,39,019,Carroll County,3.5,7.8,47.9,19.2,8.0,8.2,5.3
0500000US39025,39,025,Clermont County,2.9,6.9,33.0,19.8,9.4,18.3,9.7
0500000US39071,39,071,Highland County,4.6,11.2,45.4,17.8,8.5,6.9,5.6
0500000US39133,39,133,Portage County,1.8,6.1,36.3,19.9,7.3,17.1,11.6
0500000US39013,39,013,Belmont County,2.2,7.4,42.7,20.5,11.1,10.3,5.9
0500000US39127,39,127,Perry County,2.8,11.5,44.9,18.3,10.3,7.7,4.6
0500000US48395,48,395,Robertson County,6.2,9.9,36.7,26.6,4.5,11.3,4.8
0500000US48441,48,441,Taylor County,4.8,6.8,30.1,25.6,8.1,16.2,8.3
0500000US48455,48,455,Trinity County,6.0,10.6,37.5,25.6,7.5,9.4,3.4
0500000US48019,48,019,Bandera County,3.4,7.3,31.8,25.1,8.6,16.0,7.8
0500000US48079,48,079,Cochran County,21.1,11.1,30.9,22.4,6.2,5.7,2.6
0500000US48091,48,091,Comal County,3.4,4.1,26.0,23.8,7.3,23.1,12.2
0500000US48225,48,225,Houston County,6.1,13.6,36.9,22.0,7.3,10.7,3.5
0500000US48375,48,375,Potter County,10.5,12.1,31.6,23.7,7.3,10.1,4.7
0500000US48415,48,415,Scurry County,10.4,11.7,32.3,23.8,5.2,10.5,6.1
0500000US48433,48,433,Stonewall County,3.2,7.4,43.6,28.8,3.3,9.7,3.9
0500000US48049,48,049,Brown County,6.0,7.9,35.7,23.7,7.4,14.1,5.3
0500000US48025,48,025,Bee County,10.9,15.4,34.9,22.4,6.3,6.2,4.0
0500000US48103,48,103,Crane County,12.4,10.7,30.7,25.3,8.5,9.0,3.4
0500000US48307,48,307,McCulloch County,7.6,12.4,30.5,26.4,4.2,13.3,5.7
0500000US48287,48,287,Lee County,7.3,8.8,36.8,24.5,6.7,11.1,4.8
0500000US48139,48,139,Ellis County,6.5,7.8,28.3,26.0,8.3,16.3,6.9
0500000US48265,48,265,Kerr County,4.7,6.9,27.5,28.2,7.3,16.6,9.0
0500000US48145,48,145,Falls County,9.3,13.6,37.9,19.5,6.8,10.4,2.5
0500000US19137,19,137,Montgomery County,3.0,6.9,37.1,22.9,12.6,13.1,4.4
0500000US19123,19,123,Mahaska County,3.3,5.5,38.8,20.7,9.3,15.5,6.8
0500000US19019,19,019,Buchanan County,3.2,2.7,38.9,20.9,13.7,14.9,5.6
0500000US19053,19,053,Decatur County,3.8,7.5,37.6,19.9,7.7,14.1,9.4
0500000US20085,20,085,Jackson County,1.2,4.4,39.1,26.3,7.7,14.2,7.2
0500000US20109,20,109,Logan County,4.0,4.3,29.4,31.1,13.6,13.1,4.5
0500000US20209,20,209,Wyandotte County,9.2,11.7,32.6,21.9,7.2,11.6,5.8
0500000US20027,20,027,Clay County,2.5,4.5,29.8,25.4,10.6,16.0,11.2
0500000US20169,20,169,Saline County,3.2,6.1,31.0,25.5,8.0,17.2,9.0
0500000US20197,20,197,Wabaunsee County,1.1,3.7,34.6,26.5,10.8,15.5,7.9
0500000US20123,20,123,Mitchell County,0.9,3.4,32.7,24.2,13.6,17.3,8.0
0500000US20005,20,005,Atchison County,2.1,5.5,37.6,24.6,8.3,14.0,8.0
0500000US20055,20,055,Finney County,15.7,13.3,21.7,24.4,7.8,11.0,6.1
0500000US20103,20,103,Leavenworth County,2.1,6.0,28.7,22.7,8.9,18.2,13.4
0500000US20187,20,187,Stanton County,9.6,8.5,30.2,23.7,8.7,17.7,1.5
0500000US20119,20,119,Meade County,11.0,6.5,29.0,22.6,10.8,14.1,6.0
0500000US20151,20,151,Pratt County,3.5,4.3,24.8,28.9,10.3,19.5,8.6
0500000US20003,20,003,Anderson County,4.6,4.1,41.5,24.4,7.9,11.1,6.4
0500000US20061,20,061,Geary County,1.8,4.1,26.1,32.2,14.0,15.4,6.5
0500000US20057,20,057,Ford County,18.5,10.1,24.9,18.7,10.3,11.4,6.2
0500000US20117,20,117,Marshall County,3.1,4.2,43.2,20.7,10.1,12.6,6.0
0500000US20023,20,023,Cheyenne County,2.5,4.0,30.2,26.2,10.9,21.5,4.8
0500000US20035,20,035,Cowley County,3.2,6.9,30.7,27.1,11.9,13.3,6.9
0500000US20059,20,059,Franklin County,2.3,5.2,38.9,24.6,9.6,13.2,6.3
0500000US20089,20,089,Jewell County,2.3,3.7,42.4,24.8,9.9,11.5,5.4
0500000US20159,20,159,Rice County,2.7,6.4,28.7,30.8,8.2,15.6,7.6
0500000US20017,20,017,Chase County,3.0,7.2,27.6,33.6,7.0,15.6,6.0
0500000US20203,20,203,Wichita County,6.6,7.4,29.2,24.2,11.5,15.1,6.0
0500000US20137,20,137,Norton County,3.2,7.3,36.6,27.5,9.5,12.2,3.7
0500000US20009,20,009,Barton County,4.0,7.4,32.4,24.3,13.5,12.5,5.9
0500000US20047,20,047,Edwards County,6.0,9.7,27.3,31.6,7.5,13.5,4.4
0500000US20165,20,165,Rush County,2.6,8.5,26.8,28.3,10.6,15.8,7.3
0500000US20115,20,115,Marion County,3.6,5.5,30.9,26.9,8.0,17.5,7.6
0500000US20143,20,143,Ottawa County,1.2,4.7,36.5,25.2,8.9,17.8,5.7
0500000US20007,20,007,Barber County,1.6,6.9,34.9,28.4,9.9,10.7,7.7
0500000US20041,20,041,Dickinson County,3.3,6.1,33.5,26.0,9.0,15.5,6.6
0500000US21223,21,223,Trimble County,3.4,12.6,47.2,18.1,6.8,7.0,4.9
0500000US21105,21,105,Hickman County,11.7,10.0,39.4,16.0,5.3,12.0,5.6
0500000US21179,21,179,Nelson County,3.7,7.1,38.7,23.3,10.1,10.4,6.8
0500000US21081,21,081,Grant County,5.5,8.0,48.7,16.5,7.7,8.4,5.2
0500000US21141,21,141,Logan County,6.3,9.4,43.7,19.0,6.6,10.3,4.7
0500000US21191,21,191,Pendleton County,5.9,11.3,43.5,21.5,6.5,5.8,5.4
0500000US21215,21,215,Spencer County,2.0,8.2,35.1,23.7,10.8,11.8,8.4
0500000US21011,21,011,Bath County,10.7,12.1,42.1,14.6,8.1,7.9,4.4
0500000US21021,21,021,Boyle County,4.7,8.2,34.7,20.6,8.5,11.7,11.7
0500000US21095,21,095,Harlan County,11.8,16.6,34.7,17.0,9.1,5.7,5.1
0500000US21137,21,137,Lincoln County,10.5,11.3,43.8,16.3,7.1,6.3,4.7
0500000US21171,21,171,Monroe County,14.5,11.0,40.2,14.5,6.9,6.2,6.7
0500000US21225,21,225,Union County,3.9,8.7,45.9,22.1,8.4,5.9,5.1
0500000US21035,21,035,Calloway County,4.6,6.3,32.4,22.8,4.9,16.2,12.8
0500000US21059,21,059,Daviess County,3.2,6.8,34.7,22.3,10.1,14.0,8.9
0500000US21101,21,101,Henderson County,4.2,9.0,35.6,23.1,10.2,10.2,7.6
0500000US21119,21,119,Knott County,13.0,13.9,32.4,19.0,8.8,5.9,7.0
0500000US21177,21,177,Muhlenberg County,7.7,11.7,43.2,17.3,9.0,6.6,4.5
0500000US21199,21,199,Pulaski County,8.7,9.4,37.6,20.5,8.4,8.9,6.5
0500000US21001,21,001,Adair County,10.1,11.4,38.7,16.0,7.5,7.8,8.5
0500000US21057,21,057,Cumberland County,10.4,8.5,41.6,19.3,7.1,8.0,5.1
0500000US21129,21,129,Lee County,15.7,13.9,37.2,18.3,4.6,4.5,5.8
0500000US21135,21,135,Lewis County,13.2,13.1,40.2,15.5,7.0,5.5,5.5
0500000US21239,21,239,Woodford County,4.5,6.4,27.5,20.6,8.1,20.3,12.6
0500000US21113,21,113,Jessamine County,4.3,9.0,30.3,19.0,7.9,17.6,11.9
0500000US21133,21,133,Letcher County,8.9,15.9,37.5,15.1,11.0,6.5,5.2
0500000US21145,21,145,McCracken County,3.4,6.8,30.1,23.3,11.8,15.5,9.1
0500000US21235,21,235,Whitley County,9.4,10.9,37.3,18.3,4.9,10.0,9.2
0500000US21071,21,071,Floyd County,12.8,13.5,35.8,20.8,5.9,5.8,5.5
0500000US21147,21,147,McCreary County,12.0,13.4,42.7,16.9,8.1,4.4,2.4
0500000US21169,21,169,Metcalfe County,12.6,10.5,37.0,21.0,5.8,6.2,6.9
0500000US21205,21,205,Rowan County,7.1,9.3,29.5,19.4,8.0,11.6,15.0
0500000US21049,21,049,Clark County,5.9,8.6,34.8,22.3,8.3,12.9,7.1
0500000US21041,21,041,Carroll County,8.3,13.9,42.0,20.4,6.5,6.2,2.7
0500000US21065,21,065,Estill County,12.2,13.1,45.5,15.0,4.3,6.7,3.2
0500000US21089,21,089,Greenup County,4.1,7.5,36.8,24.3,10.0,9.9,7.3
0500000US21043,21,043,Carter County,11.9,10.0,40.1,19.4,5.0,8.6,5.1
0500000US22057,22,057,Lafourche Parish,9.2,13.5,40.2,15.8,4.8,11.4,5.2
0500000US22053,22,053,Jefferson Davis Parish,7.2,11.7,41.7,18.2,5.3,10.8,5.1
0500000US22125,22,125,West Feliciana Parish,5.7,12.2,35.7,20.5,3.7,15.9,6.3
0500000US22011,22,011,Beauregard Parish,6.5,8.8,38.1,22.4,6.7,12.3,5.3
0500000US22039,22,039,Evangeline Parish,13.4,11.9,39.8,15.1,7.0,9.4,3.5
0500000US22061,22,061,Lincoln Parish,3.4,8.3,27.3,18.9,5.7,21.5,15.0
0500000US22119,22,119,Webster Parish,3.7,13.0,41.6,20.3,6.2,11.1,4.1
0500000US22047,22,047,Iberville Parish,7.3,13.7,40.4,19.3,4.8,10.8,3.7
0500000US22067,22,067,Morehouse Parish,7.3,13.0,44.2,16.1,6.4,11.0,2.0
0500000US22109,22,109,Terrebonne Parish,9.5,12.0,38.6,19.0,5.2,11.5,4.3
0500000US22027,22,027,Claiborne Parish,6.4,12.4,41.4,21.4,3.7,9.5,5.2
0500000US22009,22,009,Avoyelles Parish,8.2,16.0,38.9,19.0,5.9,8.2,3.9
0500000US22077,22,077,Pointe Coupee Parish,4.6,15.2,40.2,19.3,5.5,11.2,4.0
0500000US22115,22,115,Vernon Parish,3.8,9.0,37.4,25.0,7.9,11.6,5.2
0500000US22085,22,085,Sabine Parish,4.2,10.5,46.4,18.4,7.4,8.6,4.5
0500000US22059,22,059,LaSalle Parish,8.4,14.5,41.8,16.5,6.6,9.4,2.8
0500000US23015,23,015,Lincoln County,2.1,5.1,33.2,19.1,7.8,17.7,15.1
0500000US23021,23,021,Piscataquis County,3.7,6.3,40.4,19.0,12.3,12.6,5.7
0500000US23029,23,029,Washington County,4.6,7.0,39.0,19.6,8.9,13.7,7.1
0500000US23023,23,023,Sagadahoc County,1.5,4.4,30.1,20.1,8.5,21.0,14.6
0500000US23011,23,011,Kennebec County,3.5,4.8,32.9,21.2,10.6,16.7,10.4
0500000US23009,23,009,Hancock County,2.0,3.9,32.3,20.5,9.1,19.4,12.9
0500000US24039,24,039,Somerset County,5.1,12.9,40.3,20.6,5.3,10.6,5.1
0500000US24001,24,001,Allegany County,2.5,7.6,41.9,20.0,9.9,9.8,8.4
0500000US24033,24,033,Prince George's County,6.9,6.5,25.7,22.2,6.1,18.6,14.1
0500000US24021,24,021,Frederick County,3.1,4.5,24.3,19.2,8.3,23.1,17.5
0500000US24029,24,029,Kent County,4.5,7.5,28.6,19.0,6.3,19.8,14.4
0500000US25027,25,027,Worcester County,3.4,6.2,28.1,17.3,9.0,22.0,14.0
0500000US26033,26,033,Chippewa County,2.6,7.6,35.0,25.7,8.1,14.5,6.5
0500000US26125,26,125,Oakland County,2.1,4.1,18.8,20.8,7.9,26.3,20.2
0500000US26121,26,121,Muskegon County,2.7,6.4,34.5,25.7,11.6,13.1,6.0
0500000US26087,26,087,Lapeer County,2.7,6.6,35.7,26.1,11.1,12.0,5.8
0500000US26151,26,151,Sanilac County,4.0,8.2,41.5,22.7,9.5,9.0,5.1
0500000US26131,26,131,Ontonagon County,1.7,5.7,40.7,22.7,11.7,12.1,5.3
0500000US26001,26,001,Alcona County,3.0,8.4,39.2,25.2,8.5,10.2,5.5
0500000US26079,26,079,Kalkaska County,2.7,10.6,41.4,24.8,8.6,7.6,4.2
0500000US26129,26,129,Ogemaw County,3.1,11.3,39.0,25.3,9.1,7.6,4.4
0500000US26165,26,165,Wexford County,2.7,7.8,36.8,24.7,10.1,12.5,5.4
0500000US26043,26,043,Dickinson County,1.0,4.3,33.8,23.7,10.8,17.6,8.9
0500000US26065,26,065,Ingham County,2.6,4.7,21.7,23.5,9.0,20.9,17.6
0500000US26109,26,109,Menominee County,1.9,5.7,42.8,22.3,10.7,11.4,5.3
0500000US26113,26,113,Missaukee County,3.0,8.1,42.0,22.3,11.3,9.2,4.0
0500000US26159,26,159,Van Buren County,4.9,8.0,31.9,24.6,9.8,13.9,7.0
0500000US26015,26,015,Barry County,1.9,5.4,37.8,24.0,10.7,13.7,6.4
0500000US26019,26,019,Benzie County,2.4,4.1,31.8,22.2,10.2,17.7,11.6
0500000US26153,26,153,Schoolcraft County,3.9,6.0,44.3,21.3,8.7,11.0,4.8
0500000US26055,26,055,Grand Traverse County,1.2,3.6,24.4,24.9,10.8,21.8,13.3
0500000US26049,26,049,Genesee County,2.3,7.2,31.9,26.7,10.9,13.3,7.6
0500000US26093,26,093,Livingston County,1.0,3.6,25.9,24.7,10.0,22.9,11.9
0500000US26101,26,101,Manistee County,2.2,7.2,36.1,23.0,11.6,12.7,7.3
0500000US26051,26,051,Gladwin County,4.2,9.1,39.6,24.2,9.1,8.2,5.7
0500000US05075,05,075,Lawrence County,6.0,8.5,40.4,22.8,7.3,10.4,4.7
0500000US05029,05,029,Conway County,5.0,9.1,43.4,19.0,7.6,11.3,4.6
0500000US05001,05,001,Arkansas County,6.1,10.9,38.3,22.2,7.0,10.7,4.8
0500000US05085,05,085,Lonoke County,3.3,8.0,35.1,23.3,10.1,14.2,6.0
0500000US06047,06,047,Merced County,18.5,12.1,25.8,22.4,7.1,9.1,4.8
0500000US06049,06,049,Modoc County,7.0,7.4,32.3,26.1,11.4,10.4,5.5
0500000US06027,06,027,Inyo County,4.2,6.9,29.3,25.6,7.9,16.1,10.0
0500000US06099,06,099,Stanislaus County,11.6,10.1,28.6,25.1,7.7,11.5,5.4
0500000US06103,06,103,Tehama County,7.1,8.5,30.7,30.5,7.7,11.1,4.4
0500000US06069,06,069,San Benito County,13.9,6.2,24.8,25.7,9.7,13.6,6.1
0500000US06017,06,017,El Dorado County,2.3,4.6,21.2,27.1,11.0,21.7,12.0
0500000US06075,06,075,San Francisco County,7.1,4.5,12.3,13.8,5.3,34.3,22.8
0500000US06107,06,107,Tulare County,18.9,11.3,26.0,21.9,7.6,9.6,4.8
0500000US06057,06,057,Nevada County,2.0,3.8,18.4,28.7,10.5,23.6,13.0
0500000US06039,06,039,Madera County,16.9,11.2,25.0,24.5,7.9,10.0,4.5
0500000US06105,06,105,Trinity County,1.5,7.9,33.4,29.8,7.8,14.9,4.8
0500000US06071,06,071,San Bernardino County,9.1,11.4,26.5,24.5,8.3,13.2,7.1
0500000US06061,06,061,Placer County,2.1,3.3,18.2,26.6,11.3,25.9,12.7
0500000US06095,06,095,Solano County,5.7,6.3,23.3,28.3,10.1,18.3,7.9
0500000US06011,06,011,Colusa County,19.7,11.0,23.7,20.6,9.7,11.5,3.9
0500000US06031,06,031,Kings County,12.8,13.5,25.5,26.0,8.7,9.5,4.0
0500000US06019,06,019,Fresno County,14.2,10.5,22.9,23.2,8.5,13.8,6.9
0500000US06111,06,111,Ventura County,9.6,6.0,18.9,23.1,9.3,20.8,12.3
0500000US08123,08,123,Weld County,5.2,6.8,27.5,24.7,9.1,18.4,8.3
0500000US08027,08,027,Custer County,2.5,4.6,21.0,27.8,7.3,24.1,12.8
0500000US08035,08,035,Douglas County,0.7,1.3,12.2,19.7,8.1,37.4,20.5
0500000US08067,08,067,La Plata County,1.6,3.4,20.3,23.4,7.4,27.9,16.0
0500000US08105,08,105,Rio Grande County,7.8,7.9,30.2,25.0,5.5,14.5,9.2
0500000US08011,08,011,Bent County,4.4,9.8,48.6,18.2,6.5,8.9,3.6
0500000US08111,08,111,San Juan County,5.6,1.5,26.7,22.8,8.8,27.6,6.9
0500000US08075,08,075,Logan County,4.4,6.0,32.7,22.8,13.5,13.7,6.8
0500000US08119,08,119,Teller County,0.5,3.8,25.5,23.0,13.3,20.3,13.7
0500000US08039,08,039,Elbert County,0.4,2.9,24.6,24.2,12.0,25.0,10.9
0500000US08073,08,073,Lincoln County,2.8,6.9,53.1,16.2,8.2,9.0,3.8
0500000US08003,08,003,Alamosa County,8.3,5.2,27.3,25.6,7.5,15.9,10.2
0500000US08043,08,043,Fremont County,2.1,7.6,39.8,23.9,8.3,11.4,6.8
0500000US08085,08,085,Montrose County,4.0,7.3,31.8,25.8,7.3,15.9,8.0
0500000US08109,08,109,Saguache County,11.5,8.1,29.8,22.8,5.0,15.9,6.9
0500000US08053,08,053,Hinsdale County,0.7,5.5,25.7,20.3,4.0,32.4,11.4
0500000US08049,08,049,Grand County,0.9,3.6,26.5,21.9,9.4,27.7,10.1
0500000US08089,08,089,Otero County,6.6,8.0,29.2,26.8,11.6,11.6,6.1
0500000US09005,09,005,Litchfield County,2.5,4.9,29.7,18.3,9.5,20.3,14.8
0500000US09011,09,011,New London County,2.7,5.4,29.8,20.1,8.7,18.3,15.0
0500000US09001,09,001,Fairfield County,5.3,4.8,21.7,14.7,6.2,26.4,20.9
0500000US10001,10,001,Kent County,4.2,8.7,33.2,22.2,8.2,14.6,8.9
0500000US12057,12,057,Hillsborough County,4.7,6.9,27.1,19.2,9.4,20.8,11.9
0500000US12129,12,129,Wakulla County,2.6,9.5,35.9,25.5,8.2,12.2,6.1
0500000US12045,12,045,Gulf County,5.1,10.0,37.3,22.1,7.8,10.7,7.0
0500000US12097,12,097,Osceola County,5.1,8.2,31.9,23.4,10.9,14.3,6.2
0500000US12131,12,131,Walton County,2.8,8.7,27.6,24.1,8.4,19.2,9.2
0500000US12065,12,065,Jefferson County,5.3,12.6,33.3,18.7,8.0,13.4,8.7
0500000US12049,12,049,Hardee County,13.6,10.6,47.9,13.2,4.2,7.1,3.3
0500000US12093,12,093,Okeechobee County,11.1,13.8,38.4,18.6,6.6,8.4,3.0
0500000US12041,12,041,Gilchrist County,4.9,9.2,42.2,18.5,11.1,10.4,3.8
0500000US12001,12,001,Alachua County,2.9,4.7,21.7,17.6,10.5,21.7,20.8
0500000US12015,12,015,Charlotte County,2.8,6.9,33.8,24.3,9.0,14.4,8.7
0500000US12085,12,085,Martin County,4.1,5.3,25.2,22.3,10.0,20.7,12.3
0500000US12115,12,115,Sarasota County,2.4,4.8,29.1,20.2,8.8,20.6,14.1
0500000US12017,12,017,Citrus County,3.2,8.7,38.3,23.0,9.1,11.3,6.4
0500000US12113,12,113,Santa Rosa County,2.1,6.4,27.2,23.0,13.3,18.5,9.6
0500000US12011,12,011,Broward County,4.8,6.3,27.4,19.7,9.8,20.1,11.9
0500000US12087,12,087,Monroe County,3.9,4.8,27.3,22.1,8.6,20.8,12.5
0500000US13313,13,313,Whitfield County,14.2,16.4,28.9,19.7,5.0,10.3,5.4
0500000US13285,13,285,Troup County,5.6,11.6,34.3,23.4,6.7,11.5,7.0
0500000US13145,13,145,Harris County,2.0,7.2,23.5,27.5,9.9,18.0,11.9
0500000US13321,13,321,Worth County,6.6,12.1,41.8,18.1,10.9,6.1,4.3
0500000US13109,13,109,Evans County,10.4,15.3,37.5,16.3,5.1,10.2,5.2
0500000US13307,13,307,Webster County,10.8,11.7,44.8,15.0,6.0,6.9,4.8
0500000US13125,13,125,Glascock County,7.8,14.9,42.1,22.1,4.1,7.6,1.4
0500000US13051,13,051,Chatham County,2.8,7.6,24.3,24.5,7.6,20.3,13.0
0500000US13173,13,173,Lanier County,7.0,13.6,35.7,17.8,9.5,10.8,5.5
0500000US13195,13,195,Madison County,5.5,11.2,38.0,18.6,8.7,10.0,8.0
0500000US13147,13,147,Hart County,5.4,14.1,36.7,20.5,8.2,9.1,6.0
0500000US13191,13,191,McIntosh County,2.6,11.1,38.1,22.7,10.0,8.4,7.2
0500000US13237,13,237,Putnam County,3.3,11.3,37.5,18.0,7.8,15.0,7.2
0500000US13301,13,301,Warren County,9.8,16.6,42.4,11.7,6.0,8.3,5.1
0500000US13029,13,029,Bryan County,2.8,5.2,25.6,23.5,10.2,20.7,11.9
0500000US13039,13,039,Camden County,1.9,6.3,31.5,27.6,8.3,16.0,8.5
0500000US13099,13,099,Early County,7.0,12.9,36.0,20.4,8.1,10.2,5.4
0500000US13069,13,069,Coffee County,7.2,15.4,38.6,18.2,7.4,7.7,5.5
0500000US13123,13,123,Gilmer County,7.6,10.4,36.4,18.4,7.1,12.3,7.8
0500000US13317,13,317,Wilkes County,8.4,11.2,44.8,17.5,5.6,6.6,6.0
0500000US13129,13,129,Gordon County,8.5,13.8,35.2,21.6,6.5,8.9,5.6
0500000US13057,13,057,Cherokee County,3.3,5.3,22.8,23.6,7.9,25.6,11.3
0500000US13177,13,177,Lee County,2.0,7.4,30.8,22.5,11.7,15.2,10.4
0500000US13133,13,133,Greene County,5.8,11.1,33.6,18.0,5.7,14.8,11.1
0500000US13075,13,075,Cook County,6.4,13.6,34.4,19.9,10.0,9.7,5.9
0500000US13121,13,121,Fulton County,2.6,5.3,18.3,16.5,6.0,30.5,20.9
0500000US13187,13,187,Lumpkin County,4.2,12.1,29.2,21.5,6.8,15.3,10.9
0500000US13201,13,201,Miller County,4.4,13.3,38.1,22.4,9.5,8.0,4.3
0500000US13219,13,219,Oconee County,1.4,4.1,19.6,15.8,7.9,24.2,26.9
0500000US13151,13,151,Henry County,3.0,6.6,31.1,22.2,8.8,17.7,10.6
0500000US13183,13,183,Long County,4.5,10.4,31.5,29.6,8.5,8.4,7.1
0500000US13257,13,257,Stephens County,5.0,11.5,36.7,19.4,5.3,12.5,9.6
0500000US13293,13,293,Upson County,5.6,14.5,35.9,20.7,9.6,8.3,5.5
0500000US13225,13,225,Peach County,6.3,9.8,29.0,26.9,8.6,11.1,8.4
0500000US13229,13,229,Pierce County,4.4,11.9,44.0,19.3,8.4,6.4,5.5
0500000US13251,13,251,Screven County,5.7,11.2,42.7,19.8,6.4,9.8,4.4
0500000US13011,13,011,Banks County,7.3,15.6,40.6,17.7,6.0,7.5,5.3
0500000US13061,13,061,Clay County,7.2,13.0,42.3,20.5,9.0,3.5,4.4
0500000US13089,13,089,DeKalb County,4.9,6.2,20.8,18.2,6.6,24.9,18.4
0500000US13157,13,157,Jackson County,5.5,10.8,32.3,20.7,9.7,13.5,7.6
0500000US13181,13,181,Lincoln County,5.8,11.8,41.4,19.6,8.0,9.3,4.1
0500000US13235,13,235,Pulaski County,5.7,13.9,37.5,22.5,7.9,7.4,5.0
0500000US13281,13,281,Towns County,4.5,6.3,30.8,22.8,9.4,15.9,10.3
0500000US13287,13,287,Turner County,4.4,13.2,40.4,17.5,12.0,7.2,5.3
0500000US13001,13,001,Appling County,8.9,16.7,38.3,19.8,6.6,5.6,4.1
0500000US16077,16,077,Power County,13.0,6.1,33.9,25.1,6.0,11.3,4.6
0500000US16071,16,071,Oneida County,1.5,7.5,37.0,31.0,7.5,12.2,3.3
0500000US16063,16,063,Lincoln County,10.3,10.3,34.6,26.5,8.1,7.5,2.6
0500000US16041,16,041,Franklin County,1.8,7.0,36.3,27.5,9.4,12.3,5.8
0500000US16053,16,053,Jerome County,10.7,11.6,32.7,22.3,7.8,10.7,4.2
0500000US16067,16,067,Minidoka County,11.8,9.7,29.6,26.1,9.4,9.3,4.0
0500000US16013,16,013,Blaine County,6.2,5.4,22.1,20.4,7.7,25.2,13.0
0500000US16021,16,021,Boundary County,3.8,4.1,41.1,23.4,8.5,13.3,5.8
0500000US16047,16,047,Gooding County,10.1,10.2,37.2,21.4,6.0,10.4,4.8
0500000US16007,16,007,Bear Lake County,1.2,5.0,38.8,24.7,10.0,16.5,3.7
0500000US16019,16,019,Bonneville County,2.9,5.4,26.1,25.8,9.7,20.7,9.3
0500000US16035,16,035,Clearwater County,2.7,7.7,34.8,30.7,7.1,12.0,4.9
0500000US16059,16,059,Lemhi County,2.4,5.4,32.0,31.2,7.9,14.1,7.0
0500000US16017,16,017,Bonner County,2.5,6.6,30.5,28.9,8.4,15.6,7.6
0500000US16037,16,037,Custer County,4.3,6.3,29.8,27.3,9.2,17.4,5.7
0500000US16065,16,065,Madison County,1.8,2.3,15.7,26.4,17.5,24.5,11.9
0500000US16081,16,081,Teton County,3.4,3.7,16.2,26.7,8.5,30.8,10.7
0500000US15003,15,003,Honolulu County,4.1,4.2,26.2,20.5,10.7,22.5,11.8
0500000US17183,17,183,Vermilion County,3.3,8.6,41.1,21.7,10.2,10.2,4.9
0500000US17023,17,023,Clark County,2.6,6.5,38.8,20.6,13.9,11.7,6.0
0500000US17049,17,049,Effingham County,3.1,4.3,36.4,20.2,13.5,15.8,6.7
0500000US17065,17,065,Hamilton County,5.6,5.8,33.8,25.2,11.1,10.2,8.2
0500000US17087,17,087,Johnson County,4.8,12.9,31.5,25.9,8.3,11.6,4.9
0500000US17105,17,105,Livingston County,3.1,7.6,43.1,22.4,8.1,10.0,5.8
0500000US17179,17,179,Tazewell County,2.1,5.3,31.9,23.3,11.0,18.3,8.1
0500000US17187,17,187,Warren County,4.5,7.8,32.8,23.7,8.3,16.1,6.9
0500000US17119,17,119,Madison County,2.4,5.5,30.7,25.3,10.3,16.2,9.6
0500000US17131,17,131,Mercer County,2.1,6.5,39.3,25.1,9.2,12.0,5.8
0500000US17003,17,003,Alexander County,4.9,14.2,37.8,22.6,9.2,8.9,2.4
0500000US17157,17,157,Randolph County,3.6,13.0,39.3,22.9,8.5,8.3,4.5
0500000US17115,17,115,Macon County,2.4,7.3,34.4,24.4,8.9,14.6,7.9
0500000US17191,17,191,Wayne County,5.2,6.5,36.3,22.4,15.0,11.0,3.6
0500000US17055,17,055,Franklin County,3.2,9.1,32.7,28.3,10.8,10.4,5.5
0500000US17109,17,109,McDonough County,1.5,5.0,30.6,20.1,10.4,16.4,16.0
0500000US17139,17,139,Moultrie County,9.1,5.6,33.2,23.0,9.6,12.2,7.3
0500000US17151,17,151,Pope County,5.5,8.5,34.4,30.2,7.9,8.8,4.6
