geo_id,state_id,county_id,county_name,family_structure_hh_total,family_structure_hh_with_one_or_more_under_18,family_structure_hh_with_none_under_18
0500000US28151,28,151,Washington County,18299,5694,12605
0500000US28111,28,111,Perry County,4563,1652,2911
0500000US28019,28,019,Choctaw County,3164,748,2416
0500000US28057,28,057,Itawamba County,8706,3081,5625
0500000US28015,28,015,Carroll County,3658,917,2741
0500000US28043,28,043,Grenada County,8224,2642,5582
0500000US28063,28,063,Jefferson County,2530,664,1866
0500000US28041,28,041,Greene County,4172,1149,3023
0500000US28093,28,093,Marshall County,13074,3576,9498
0500000US28119,28,119,Quitman County,3055,821,2234
0500000US28011,28,011,Bolivar County,12159,3985,8174
0500000US28073,28,073,Lamar County,22213,8113,14100
0500000US28081,28,081,Lee County,32267,10808,21459
0500000US28113,28,113,Pike County,14676,4567,10109
0500000US28135,28,135,Tallahatchie County,4253,1436,2817
0500000US28129,28,129,Smith County,5872,1801,4071
0500000US28131,28,131,Stone County,6135,1970,4165
0500000US28149,28,149,Warren County,18766,5822,12944
0500000US28023,28,023,Clarke County,6258,1883,4375
0500000US28069,28,069,Kemper County,3710,1113,2597
0500000US28097,28,097,Montgomery County,4619,1457,3162
0500000US28105,28,105,Oktibbeha County,17687,4700,12987
0500000US28109,28,109,Pearl River County,20752,6833,13919
0500000US28079,28,079,Leake County,8168,2842,5326
0500000US28103,28,103,Noxubee County,4020,1271,2749
0500000US28099,28,099,Neshoba County,10699,4055,6644
0500000US28121,28,121,Rankin County,55595,20494,35101
0500000US28137,28,137,Tate County,10264,3694,6570
0500000US28077,28,077,Lawrence County,4793,1610,3183
0500000US28107,28,107,Panola County,12447,4122,8325
0500000US28161,28,161,Yalobusha County,5161,1256,3905
0500000US28017,28,017,Chickasaw County,6426,2187,4239
0500000US28029,28,029,Copiah County,9623,3239,6384
0500000US28039,28,039,George County,7362,2111,5251
0500000US28049,28,049,Hinds County,88705,28986,59719
0500000US28101,28,101,Newton County,8042,3005,5037
0500000US28145,28,145,Union County,9951,3020,6931
0500000US28125,28,125,Sharkey County,1755,533,1222
0500000US28139,28,139,Tippah County,7983,2549,5434
0500000US28035,28,035,Forrest County,28033,9102,18931
0500000US28045,28,045,Hancock County,19519,6278,13241
0500000US28071,28,071,Lafayette County,19317,5713,13604
0500000US28055,28,055,Issaquena County,484,105,379
0500000US28087,28,087,Lowndes County,22742,7230,15512
0500000US28083,28,083,Leflore County,10224,3612,6612
0500000US28157,28,157,Wilkinson County,2898,735,2163
0500000US28047,28,047,Harrison County,78863,25864,52999
0500000US28065,28,065,Jefferson Davis County,4839,1296,3543
0500000US28085,28,085,Lincoln County,12827,4263,8564
0500000US28123,28,123,Scott County,10435,3987,6448
0500000US28159,28,159,Winston County,7396,2095,5301
0500000US28163,28,163,Yazoo County,8689,3060,5629
0500000US28009,28,009,Benton County,3033,876,2157
0500000US28037,28,037,Franklin County,3004,934,2070
0500000US28061,28,061,Jasper County,6690,1986,4704
0500000US28067,28,067,Jones County,24774,8408,16366
0500000US28095,28,095,Monroe County,14043,4009,10034
0500000US28133,28,133,Sunflower County,8389,2834,5555
0500000US28155,28,155,Webster County,3787,1391,2396
0500000US28001,28,001,Adams County,11341,3120,8221
0500000US28025,28,025,Clay County,7755,2487,5268
0500000US28031,28,031,Covington County,6794,2257,4537
0500000US28053,28,053,Humphreys County,3171,974,2197
0500000US29123,29,123,Madison County,5002,1404,3598
0500000US29229,29,229,Wright County,7292,2339,4953
0500000US29217,29,217,Vernon County,8170,2403,5767
0500000US29195,29,195,Saline County,8562,2582,5980
0500000US29147,29,147,Nodaway County,8275,2073,6202
0500000US29041,29,041,Chariton County,2779,739,2040
0500000US29079,29,079,Grundy County,3985,1075,2910
0500000US29141,29,141,Morgan County,7755,1827,5928
0500000US29223,29,223,Wayne County,5448,1398,4050
0500000US29017,29,017,Bollinger County,4669,1324,3345
0500000US29031,29,031,Cape Girardeau County,29366,8004,21362
0500000US29205,29,205,Shelby County,2459,737,1722
0500000US29225,29,225,Webster County,13496,4746,8750
0500000US29005,29,005,Atchison County,2505,615,1890
0500000US29013,29,013,Bates County,6706,2142,4564
0500000US29015,29,015,Benton County,7947,1517,6430
0500000US29035,29,035,Carter County,2366,685,1681
0500000US29057,29,057,Dade County,3117,832,2285
0500000US29115,29,115,Linn County,5068,1516,3552
0500000US29091,29,091,Howell County,15922,4434,11488
0500000US29101,29,101,Johnson County,19939,6621,13318
0500000US29105,29,105,Laclede County,13866,4668,9198
0500000US29125,29,125,Maries County,3645,978,2667
0500000US29161,29,161,Phelps County,17601,5507,12094
0500000US29165,29,165,Platte County,38613,12945,25668
0500000US29187,29,187,St. Francois County,24910,7772,17138
0500000US29003,29,003,Andrew County,6807,2116,4691
0500000US29033,29,033,Carroll County,3552,1061,2491
0500000US29061,29,061,Daviess County,2991,888,2103
0500000US29103,29,103,Knox County,1533,402,1131
0500000US29127,29,127,Marion County,11500,3623,7877
0500000US29151,29,151,Osage County,5113,1518,3595
0500000US29181,29,181,Ripley County,5154,1533,3621
0500000US29219,29,219,Warren County,12232,4066,8166
0500000US29007,29,007,Audrain County,9328,2694,6634
0500000US29043,29,043,Christian County,31097,11415,19682
0500000US29077,29,077,Greene County,122026,32746,89280
0500000US29081,29,081,Harrison County,3556,969,2587
0500000US29185,29,185,St. Clair County,4126,950,3176
0500000US29001,29,001,Adair County,9513,2206,7307
0500000US29199,29,199,Scotland County,1820,533,1287
0500000US29211,29,211,Sullivan County,2174,667,1507
0500000US29045,29,045,Clark County,2942,909,2033
0500000US29099,29,099,Jefferson County,84393,28895,55498
0500000US29111,29,111,Lewis County,3766,1124,2642
0500000US29143,29,143,New Madrid County,7312,2370,4942
0500000US29157,29,157,Perry County,7605,2552,5053
0500000US29173,29,173,Ralls County,4004,1102,2902
0500000US29177,29,177,Ray County,8785,2744,6041
0500000US29189,29,189,St. Louis County,403547,119115,284432
0500000US29209,29,209,Stone County,12841,2566,10275
0500000US29009,29,009,Barry County,13211,3903,9308
0500000US29019,29,019,Boone County,69957,19562,50395
0500000US29039,29,039,Cedar County,5785,1597,4188
0500000US29055,29,055,Crawford County,9473,2697,6776
0500000US29093,29,093,Iron County,4156,1222,2934
0500000US29117,29,117,Livingston County,5882,1671,4211
0500000US29135,29,135,Moniteau County,5346,1813,3533
0500000US29149,29,149,Oregon County,4307,1028,3279
0500000US29159,29,159,Pettis County,15921,5238,10683
0500000US29186,29,186,Ste. Genevieve County,7134,2189,4945
0500000US29175,29,175,Randolph County,8347,2410,5937
0500000US29069,29,069,Dunklin County,12427,3769,8658
0500000US29071,29,071,Franklin County,40780,13451,27329
0500000US29089,29,089,Howard County,3559,1037,2522
0500000US29095,29,095,Jackson County,282653,81524,201129
0500000US29131,29,131,Miller County,9804,3058,6746
0500000US29169,29,169,Pulaski County,15026,5291,9735
0500000US29171,29,171,Putnam County,1803,451,1352
0500000US29213,29,213,Taney County,22366,6443,15923
0500000US29215,29,215,Texas County,9579,2924,6655
0500000US29021,29,021,Buchanan County,33432,9842,23590
0500000US29025,29,025,Caldwell County,3682,1081,2601
0500000US29027,29,027,Callaway County,16038,4967,11071
0500000US29037,29,037,Cass County,39444,13542,25902
0500000US29049,29,049,Clinton County,8157,3035,5122
0500000US29053,29,053,Cooper County,6428,1825,4603
0500000US29059,29,059,Dallas County,6253,1893,4360
0500000US29075,29,075,Gentry County,2601,770,1831
0500000US29085,29,085,Hickory County,4020,738,3282
0500000US29113,29,113,Lincoln County,18738,6952,11786
0500000US29133,29,133,Mississippi County,5040,1732,3308
0500000US29137,29,137,Monroe County,3632,891,2741
0500000US29145,29,145,Newton County,22268,7197,15071
0500000US29153,29,153,Ozark County,4144,918,3226
0500000US29163,29,163,Pike County,6650,2156,4494
0500000US29183,29,183,St. Charles County,144643,49965,94678
0500000US30017,30,017,Custer County,4889,1422,3467
0500000US30041,30,041,Hill County,6274,2090,4184
0500000US30075,30,075,Powder River County,769,161,608
0500000US30067,30,067,Park County,7691,1768,5923
0500000US30085,30,085,Roosevelt County,3156,1127,2029
0500000US30005,30,005,Blaine County,2320,840,1480
0500000US30051,30,051,Liberty County,886,179,707
0500000US30083,30,083,Richland County,4493,1253,3240
0500000US30099,30,099,Teton County,2475,686,1789
0500000US30101,30,101,Toole County,1898,516,1382
0500000US30025,30,025,Fallon County,1302,315,987
0500000US30019,30,019,Daniels County,856,218,638
0500000US30045,30,045,Judith Basin County,923,177,746
0500000US30093,30,093,Silver Bow County,15158,3772,11386
0500000US30023,30,023,Deer Lodge County,3855,823,3032
0500000US30043,30,043,Jefferson County,4444,1194,3250
0500000US30055,30,055,McCone County,704,118,586
0500000US30107,30,107,Wheatland County,821,225,596
0500000US30087,30,087,Rosebud County,3147,913,2234
0500000US30011,30,011,Carter County,625,126,499
0500000US30021,30,021,Dawson County,3972,1113,2859
0500000US30007,30,007,Broadwater County,2420,525,1895
0500000US30047,30,047,Lake County,11849,3492,8357
0500000US30073,30,073,Pondera County,2114,594,1520
0500000US30111,30,111,Yellowstone County,65025,19300,45725
0500000US30081,30,081,Ravalli County,17108,4172,12936
0500000US30105,30,105,Valley County,3436,880,2556
0500000US30027,30,027,Fergus County,4975,1221,3754
0500000US30061,30,061,Mineral County,1699,379,1320
0500000US30069,30,069,Petroleum County,187,38,149
0500000US30089,30,089,Sanders County,4953,1081,3872
0500000US30109,30,109,Wibaux County,497,171,326
0500000US30059,30,059,Meagher County,749,156,593
0500000US30009,30,009,Carbon County,4531,979,3552
0500000US30029,30,029,Flathead County,38252,10124,28128
0500000US30071,30,071,Phillips County,1770,349,1421
0500000US31001,31,001,Adams County,12710,3775,8935
0500000US31109,31,109,Lancaster County,122646,35959,86687
0500000US31011,31,011,Boone County,2280,576,1704
0500000US31149,31,149,Rock County,626,107,519
0500000US31007,31,007,Banner County,279,80,199
0500000US31163,31,163,Sherman County,1358,319,1039
0500000US31147,31,147,Richardson County,3772,1007,2765
0500000US31093,31,093,Howard County,2684,828,1856
0500000US31089,31,089,Holt County,4435,1234,3201
0500000US31065,31,065,Furnas County,2142,560,1582
0500000US31073,31,073,Gosper County,877,186,691
0500000US31151,31,151,Saline County,5073,1788,3285
0500000US31153,31,153,Sarpy County,65045,26135,38910
0500000US31173,31,173,Thurston County,2175,1009,1166
0500000US31177,31,177,Washington County,8125,2447,5678
0500000US31015,31,015,Boyd County,903,196,707
0500000US31031,31,031,Cherry County,2566,649,1917
0500000US31053,31,053,Dodge County,15289,4730,10559
0500000US31059,31,059,Fillmore County,2510,638,1872
0500000US31069,31,069,Garden County,871,203,668
0500000US31091,31,091,Hooker County,319,50,269
0500000US31123,31,123,Morrill County,1982,605,1377
0500000US31127,31,127,Nemaha County,2877,852,2025
0500000US31159,31,159,Seward County,6596,2001,4595
0500000US31171,31,171,Thomas County,292,82,210
0500000US31043,31,043,Dakota County,7456,3091,4365
0500000US31181,31,181,Webster County,1519,430,1089
0500000US31003,31,003,Antelope County,2675,685,1990
0500000US31023,31,023,Butler County,3377,1029,2348
0500000US31035,31,035,Clay County,2574,702,1872
0500000US31041,31,041,Custer County,4846,1529,3317
0500000US31067,31,067,Gage County,9160,2322,6838
0500000US31081,31,081,Hamilton County,3699,1218,2481
0500000US31099,31,099,Kearney County,2682,689,1993
0500000US31101,31,101,Keith County,3844,906,2938
0500000US31119,31,119,Madison County,14254,4401,9853
0500000US31135,31,135,Perkins County,1225,355,870
0500000US31155,31,155,Saunders County,8326,2561,5765
0500000US31179,31,179,Wayne County,3657,989,2668
0500000US31103,31,103,Keya Paha County,326,81,245
0500000US31107,31,107,Knox County,3674,978,2696
0500000US31111,31,111,Lincoln County,14985,4527,10458
0500000US31139,31,139,Pierce County,3026,911,2115
0500000US31165,31,165,Sioux County,579,121,458
0500000US31025,31,025,Cass County,10005,3379,6626
0500000US31051,31,051,Dixon County,2311,686,1625
0500000US31057,31,057,Dundy County,865,239,626
0500000US31077,31,077,Greeley County,1034,300,734
0500000US31079,31,079,Hall County,22870,8366,14504
0500000US31131,31,131,Otoe County,6452,1946,4506
0500000US31145,31,145,Red Willow County,4459,1097,3362
0500000US31045,31,045,Dawes County,3623,1067,2556
0500000US31033,31,033,Cheyenne County,4434,1119,3315
0500000US31047,31,047,Dawson County,8997,3421,5576
0500000US31117,31,117,McPherson County,203,52,151
0500000US31125,31,125,Nance County,1546,437,1109
0500000US31167,31,167,Stanton County,2410,826,1584
0500000US31175,31,175,Valley County,1840,504,1336
0500000US31083,31,083,Harlan County,1521,357,1164
0500000US31009,31,009,Blaine County,218,49,169
0500000US31019,31,019,Buffalo County,19165,5982,13183
0500000US31049,31,049,Deuel County,824,210,614
0500000US31087,31,087,Hitchcock County,1209,277,932
0500000US31141,31,141,Platte County,13000,3880,9120
0500000US31169,31,169,Thayer County,2283,545,1738
0500000US31013,31,013,Box Butte County,4801,1415,3386
0500000US32001,32,001,Churchill County,9819,2681,7138
0500000US32005,32,005,Douglas County,20579,4600,15979
0500000US32027,32,027,Pershing County,1933,692,1241
0500000US32009,32,009,Esmeralda County,454,89,365
0500000US32013,32,013,Humboldt County,6271,2239,4032
0500000US32021,32,021,Mineral County,1938,400,1538
0500000US32033,32,033,White Pine County,3529,1017,2512
0500000US32007,32,007,Elko County,17688,6727,10961
0500000US32017,32,017,Lincoln County,2041,477,1564
0500000US32023,32,023,Nye County,18668,3333,15335
0500000US32029,32,029,Storey County,1598,357,1241
0500000US32031,32,031,Washoe County,177632,52483,125149
0500000US32003,32,003,Clark County,767954,242620,525334
0500000US32510,32,510,Carson City,22461,6555,15906
0500000US32019,32,019,Lyon County,20528,5920,14608
0500000US33005,33,005,Cheshire County,30319,7547,22772
0500000US33013,33,013,Merrimack County,57843,16668,41175
0500000US33009,33,009,Grafton County,34752,8182,26570
0500000US33015,33,015,Rockingham County,120147,35549,84598
0500000US33001,33,001,Belknap County,24739,5975,18764
0500000US33019,33,019,Sullivan County,17740,4518,13222
0500000US33011,33,011,Hillsborough County,159200,48101,111099
0500000US33017,33,017,Strafford County,48548,13543,35005
0500000US33007,33,007,Coos County,13720,3161,10559
0500000US33003,33,003,Carroll County,21070,4417,16653
0500000US34025,34,025,Monmouth County,233874,72160,161714
0500000US34037,34,037,Sussex County,53361,16187,37174
0500000US34011,34,011,Cumberland County,50608,17979,32629
0500000US34013,34,013,Essex County,282502,99164,183338
0500000US34029,34,029,Ocean County,225270,61783,163487
0500000US34015,34,015,Gloucester County,104587,34801,69786
0500000US34033,34,033,Salem County,23908,7051,16857
0500000US34031,34,031,Passaic County,163670,59697,103973
0500000US34007,34,007,Camden County,187158,61210,125948
0500000US34003,34,003,Bergen County,338249,112764,225485
0500000US34041,34,041,Warren County,41350,12163,29187
0500000US34017,34,017,Hudson County,255429,80320,175109
0500000US34005,34,005,Burlington County,165496,52667,112829
0500000US34027,34,027,Morris County,180896,59494,121402
0500000US35039,35,039,Rio Arriba County,12398,3010,9388
0500000US35047,35,047,San Miguel County,11292,2871,8421
0500000US35057,35,057,Torrance County,5664,1464,4200
0500000US35035,35,035,Otero County,23391,6727,16664
0500000US35006,35,006,Cibola County,8939,3464,5475
0500000US35019,35,019,Guadalupe County,1404,250,1154
0500000US35003,35,003,Catron County,1381,181,1200
0500000US35029,35,029,Luna County,9025,2401,6624
0500000US35031,35,031,McKinley County,20295,7811,12484
0500000US35055,35,055,Taos County,12127,2555,9572
0500000US35017,35,017,Grant County,12003,2819,9184
0500000US35007,35,007,Colfax County,5678,1276,4402
0500000US35015,35,015,Eddy County,21264,7638,13626
0500000US35033,35,033,Mora County,1535,227,1308
0500000US35037,35,037,Quay County,3060,589,2471
0500000US35027,35,027,Lincoln County,7815,1544,6271
0500000US35025,35,025,Lea County,22114,9306,12808
0500000US35049,35,049,Santa Fe County,61972,14664,47308
0500000US35051,35,051,Sierra County,5377,977,4400
0500000US35053,35,053,Socorro County,4550,995,3555
0500000US35013,35,013,Do�a Ana County,77453,26820,50633
0500000US36095,36,095,Schoharie County,12559,3211,9348
0500000US36067,36,067,Onondaga County,185624,53891,131733
0500000US36019,36,019,Clinton County,31395,8675,22720
0500000US36099,36,099,Seneca County,13522,3522,10000
0500000US36079,36,079,Putnam County,34847,11066,23781
0500000US36033,36,033,Franklin County,19088,5440,13648
0500000US36069,36,069,Ontario County,44286,12136,32150
0500000US36081,36,081,Queens County,779234,243595,535639
0500000US36101,36,101,Steuben County,40183,11407,28776
0500000US36041,36,041,Hamilton County,1124,178,946
0500000US36115,36,115,Washington County,24009,6939,17070
0500000US36013,36,013,Chautauqua County,52572,13698,38874
0500000US36047,36,047,Kings County,950856,294605,656251
0500000US36061,36,061,New York County,758133,135941,622192
0500000US36107,36,107,Tioga County,20045,5606,14439
0500000US36011,36,011,Cayuga County,31251,9004,22247
0500000US36073,36,073,Orleans County,16333,4910,11423
0500000US36091,36,091,Saratoga County,93876,26772,67104
0500000US36087,36,087,Rockland County,100005,37642,62363
0500000US36021,36,021,Columbia County,25243,6049,19194
0500000US36049,36,049,Lewis County,10242,3112,7130
0500000US36063,36,063,Niagara County,88211,23158,65053
0500000US36119,36,119,Westchester County,347332,117266,230066
0500000US36025,36,025,Delaware County,19030,4438,14592
0500000US36031,36,031,Essex County,15425,4046,11379
0500000US36057,36,057,Montgomery County,19665,5707,13958
0500000US36059,36,059,Nassau County,445517,158180,287337
0500000US36085,36,085,Richmond County,166152,58700,107452
0500000US36097,36,097,Schuyler County,7304,1718,5586
0500000US36109,36,109,Tompkins County,39326,9180,30146
0500000US36017,36,017,Chenango County,20616,5349,15267
0500000US36023,36,023,Cortland County,17685,4902,12783
0500000US36045,36,045,Jefferson County,43267,14543,28724
0500000US36065,36,065,Oneida County,90014,26327,63687
0500000US36103,36,103,Suffolk County,487981,164688,323293
0500000US36121,36,121,Wyoming County,15815,4406,11409
0500000US36015,36,015,Chemung County,34373,9739,24634
0500000US36075,36,075,Oswego County,46032,14410,31622
0500000US36077,36,077,Otsego County,23556,5854,17702
0500000US36117,36,117,Wayne County,36504,10308,26196
0500000US36001,36,001,Albany County,126008,30847,95161
0500000US36007,36,007,Broome County,78594,19904,58690
0500000US36029,36,029,Erie County,387847,102626,285221
0500000US36053,36,053,Madison County,26026,6791,19235
0500000US36105,36,105,Sullivan County,27890,8426,19464
0500000US36037,36,037,Genesee County,23681,6553,17128
0500000US36071,36,071,Orange County,126776,44947,81829
0500000US37079,37,079,Greene County,7259,2417,4842
0500000US37121,37,121,Mitchell County,6361,1545,4816
0500000US37041,37,041,Chowan County,5984,1711,4273
0500000US37027,37,027,Caldwell County,32594,9939,22655
0500000US37035,37,035,Catawba County,61099,18725,42374
0500000US37049,37,049,Craven County,40871,12535,28336
0500000US37065,37,065,Edgecombe County,21371,6930,14441
0500000US37085,37,085,Harnett County,45086,16772,28314
0500000US37089,37,089,Henderson County,48281,11627,36654
0500000US37095,37,095,Hyde County,1769,699,1070
0500000US37119,37,119,Mecklenburg County,403546,129994,273552
0500000US37131,37,131,Northampton County,8628,2216,6412
0500000US37159,37,159,Rowan County,52301,16008,36293
0500000US37181,37,181,Vance County,16854,5485,11369
0500000US37053,37,053,Currituck County,10148,3299,6849
0500000US37179,37,179,Union County,75165,33341,41824
0500000US37067,37,067,Forsyth County,146685,43928,102757
0500000US37127,37,127,Nash County,36720,11317,25403
0500000US37017,37,017,Bladen County,13968,4106,9862
0500000US37055,37,055,Dare County,15441,3818,11623
0500000US37185,37,185,Warren County,7780,1632,6148
0500000US37195,37,195,Wilson County,32128,10072,22056
0500000US37015,37,015,Bertie County,7976,1889,6087
0500000US37073,37,073,Gates County,4477,1226,3251
0500000US37075,37,075,Graham County,3288,703,2585
0500000US37117,37,117,Martin County,9471,2434,7037
0500000US37115,37,115,Madison County,8452,2141,6311
0500000US37137,37,137,Pamlico County,5352,980,4372
0500000US37143,37,143,Perquimans County,5919,1366,4553
0500000US37149,37,149,Polk County,9047,1826,7221
0500000US37151,37,151,Randolph County,56041,17860,38181
0500000US37157,37,157,Rockingham County,37201,10967,26234
0500000US37169,37,169,Stokes County,19302,5410,13892
0500000US37187,37,187,Washington County,5073,1318,3755
0500000US37029,37,029,Camden County,3836,1313,2523
0500000US37043,37,043,Clay County,5062,1019,4043
0500000US37051,37,051,Cumberland County,124418,41270,83148
0500000US37071,37,071,Gaston County,81494,25620,55874
0500000US37081,37,081,Guilford County,202731,63387,139344
0500000US37099,37,099,Jackson County,16642,3657,12985
0500000US37125,37,125,Moore County,38965,10097,28868
0500000US37155,37,155,Robeson County,45969,15419,30550
0500000US37167,37,167,Stanly County,23717,7509,16208
0500000US37183,37,183,Wake County,390498,141830,248668
0500000US37199,37,199,Yancey County,7402,1855,5547
0500000US37037,37,037,Chatham County,28527,7658,20869
0500000US37111,37,111,McDowell County,17961,5303,12658
0500000US37101,37,101,Johnston County,67154,26781,40373
0500000US37103,37,103,Jones County,4137,1113,3024
0500000US37145,37,145,Person County,15744,4363,11381
0500000US37019,37,019,Brunswick County,54226,10545,43681
0500000US37009,37,009,Ashe County,11805,3039,8766
0500000US37013,37,013,Beaufort County,19325,5056,14269
0500000US37107,37,107,Lenoir County,23121,6940,16181
0500000US37109,37,109,Lincoln County,32022,10859,21163
0500000US37133,37,133,Onslow County,64065,25058,39007
0500000US37135,37,135,Orange County,52529,15513,37016
0500000US37161,37,161,Rutherford County,26345,6889,19456
0500000US37163,37,163,Sampson County,23537,7769,15768
0500000US37197,37,197,Yadkin County,15448,4522,10926
0500000US37011,37,011,Avery County,6587,1303,5284
0500000US37023,37,023,Burke County,34672,10088,24584
0500000US37033,37,033,Caswell County,9110,2572,6538
0500000US37059,37,059,Davie County,15999,4991,11008
0500000US37061,37,061,Duplin County,21781,6893,14888
0500000US37063,37,063,Durham County,123444,35500,87944
0500000US37105,37,105,Lee County,21744,6879,14865
0500000US37129,37,129,New Hanover County,93636,22995,70641
0500000US37191,37,191,Wayne County,48153,16086,32067
0500000US37165,37,165,Scotland County,13113,4310,8803
0500000US37083,37,083,Halifax County,21116,6132,14984
0500000US37001,37,001,Alamance County,64059,19896,44163
0500000US38013,38,013,Burke County,877,239,638
0500000US38061,38,061,Mountrail County,3235,998,2237
0500000US38105,38,105,Williams County,13695,4308,9387
0500000US38007,38,007,Billings County,385,82,303
0500000US38043,38,043,Kidder County,1055,277,778
0500000US38019,38,019,Cavalier County,1737,345,1392
0500000US38037,38,037,Grant County,1094,215,879
0500000US38067,38,067,Pembina County,3180,771,2409
0500000US38091,38,091,Steele County,891,167,724
0500000US38041,38,041,Hettinger County,1079,236,843
0500000US38045,38,045,LaMoure County,1813,406,1407
0500000US38059,38,059,Morton County,13536,3781,9755
0500000US38017,38,017,Cass County,74205,20798,53407
0500000US38025,38,025,Dunn County,1648,462,1186
0500000US38029,38,029,Emmons County,1556,322,1234
0500000US38051,38,051,McIntosh County,1317,268,1049
0500000US38063,38,063,Nelson County,1479,287,1192
0500000US38077,38,077,Richland County,6760,1789,4971
0500000US38079,38,079,Rolette County,4638,1970,2668
0500000US38099,38,099,Walsh County,4841,1301,3540
0500000US38001,38,001,Adams County,1046,270,776
0500000US38009,38,009,Bottineau County,3065,759,2306
0500000US38003,38,003,Barnes County,5085,1103,3982
0500000US38027,38,027,Eddy County,1052,293,759
0500000US38035,38,035,Grand Forks County,30215,7805,22410
0500000US38053,38,053,McKenzie County,3899,1245,2654
0500000US38057,38,057,Mercer County,3702,984,2718
0500000US38055,38,055,McLean County,4333,1061,3272
0500000US38069,38,069,Pierce County,1937,445,1492
0500000US38073,38,073,Ransom County,2367,601,1766
0500000US38085,38,085,Sioux County,1110,562,548
0500000US38011,38,011,Bowman County,1398,397,1001
0500000US38033,38,033,Golden Valley County,856,154,702
0500000US38047,38,047,Logan County,883,173,710
0500000US38095,38,095,Towner County,1036,240,796
0500000US38093,38,093,Stutsman County,9055,2239,6816
0500000US38023,38,023,Divide County,1119,230,889
0500000US38031,38,031,Foster County,1440,308,1132
0500000US38081,38,081,Sargent County,1834,430,1404
0500000US38087,38,087,Slope County,329,74,255
0500000US38089,38,089,Stark County,12150,3464,8686
0500000US39053,39,053,Gallia County,11662,3374,8288
0500000US39077,39,077,Huron County,22860,7080,15780
0500000US39009,39,009,Athens County,22620,5033,17587
0500000US39001,39,001,Adams County,10835,3421,7414
0500000US39103,39,103,Medina County,68121,21439,46682
0500000US39159,39,159,Union County,19546,7481,12065
0500000US39021,39,021,Champaign County,15209,4610,10599
0500000US39125,39,125,Paulding County,7770,2319,5451
0500000US39057,39,057,Greene County,65406,19501,45905
0500000US39049,39,049,Franklin County,504702,154464,350238
0500000US39101,39,101,Marion County,24616,7074,17542
0500000US39115,39,115,Morgan County,6147,1665,4482
0500000US39169,39,169,Wayne County,43385,13331,30054
0500000US39175,39,175,Wyandot County,9076,2715,6361
0500000US39017,39,017,Butler County,138226,46192,92034
0500000US39067,39,067,Harrison County,6200,1748,4452
0500000US39083,39,083,Knox County,23340,7421,15919
0500000US39139,39,139,Richland County,47998,13282,34716
0500000US39163,39,163,Vinton County,5111,1679,3432
0500000US39063,39,063,Hancock County,31887,9472,22415
0500000US39045,39,045,Fairfield County,55748,19988,35760
0500000US39039,39,039,Defiance County,15213,4718,10495
0500000US39069,39,069,Henry County,11065,3446,7619
0500000US39081,39,081,Jefferson County,27363,6762,20601
0500000US39137,39,137,Putnam County,13236,4220,9016
0500000US39027,39,027,Clinton County,16370,5177,11193
0500000US39047,39,047,Fayette County,11736,3723,8013
0500000US39129,39,129,Pickaway County,19728,6862,12866
0500000US39091,39,091,Logan County,18654,5845,12809
0500000US39153,39,153,Summit County,224385,61481,162904
0500000US39143,39,143,Sandusky County,23562,7082,16480
0500000US39149,39,149,Shelby County,18643,6170,12473
0500000US27033,27,033,Cottonwood County,4850,1402,3448
0500000US27139,27,139,Scott County,48510,20288,28222
0500000US27039,27,039,Dodge County,7711,2812,4899
0500000US27157,27,157,Wabasha County,8841,2486,6355
0500000US27117,27,117,Pipestone County,4007,1179,2828
0500000US27035,27,035,Crow Wing County,26684,6979,19705
0500000US27107,27,107,Norman County,2776,706,2070
0500000US27171,27,171,Wright County,47246,18506,28740
0500000US27103,27,103,Nicollet County,12738,3927,8811
0500000US27041,27,041,Douglas County,16395,4193,12202
0500000US27051,27,051,Grant County,2600,700,1900
0500000US27069,27,069,Kittson County,1891,462,1429
0500000US27079,27,079,Le Sueur County,10874,3452,7422
0500000US27087,27,087,Mahnomen County,1938,605,1333
0500000US27025,27,025,Chisago County,20102,6748,13354
0500000US27127,27,127,Redwood County,6240,1672,4568
0500000US27173,27,173,Yellow Medicine County,4165,1242,2923
0500000US27153,27,153,Todd County,9841,2684,7157
0500000US27007,27,007,Beltrami County,17271,5373,11898
0500000US27013,27,013,Blue Earth County,25783,7041,18742
0500000US27055,27,055,Houston County,8181,2267,5914
0500000US27073,27,073,Lac qui Parle County,3103,752,2351
0500000US27077,27,077,Lake of the Woods County,1585,293,1292
0500000US27111,27,111,Otter Tail County,24226,6251,17975
0500000US27161,27,161,Waseca County,7427,2332,5095
0500000US27137,27,137,St. Louis County,85644,20645,64999
0500000US27003,27,003,Anoka County,126848,44144,82704
0500000US27145,27,145,Stearns County,58891,18273,40618
0500000US27081,27,081,Lincoln County,2470,646,1824
0500000US27089,27,089,Marshall County,3964,1018,2946
0500000US27095,27,095,Mille Lacs County,10136,3245,6891
0500000US27163,27,163,Washington County,93184,33196,59988
0500000US27017,27,017,Carlton County,13418,4225,9193
0500000US27065,27,065,Kanabec County,6449,1733,4716
0500000US27071,27,071,Koochiching County,5566,1172,4394
0500000US27097,27,097,Morrison County,13488,4034,9454
0500000US27131,27,131,Rice County,23045,7223,15822
0500000US27147,27,147,Steele County,14498,4472,10026
0500000US27125,27,125,Red Lake County,1691,471,1220
