geo_id,state_id,county_id,county_name,industry_agriculture_forestry_fishing_and_hunting_and_mining,industry_construction,industry_manufacturing,industry_wholesale_trade,industry_retail_trade,industry_transportation_and_warehousing_and_utilities,industry_information,industry_finance_and_insurance_real_estate_and_rental_and_leasing,industry_professional_scientific_management_administrative_and_waste_management_services,industry_educational_services_health_care_and_social_assistance,industry_arts_entertainment_recreation_accommodation_and_food_services,industry_other_services_except_public_administration,industry_public_administration
0500000US55113,55,113,Sawyer County,294,556,930,144,782,360,77,320,412,1698,1053,293,302
0500000US55047,55,047,Green Lake County,614,643,2365,158,993,422,115,411,386,1612,645,369,421
0500000US55077,55,077,Marquette County,362,503,1617,147,660,438,79,244,276,1189,633,302,475
0500000US55075,55,075,Marinette County,686,1241,5421,360,2069,777,324,704,696,3659,1596,662,517
0500000US55101,55,101,Racine County,1135,5318,21002,2465,10659,5546,976,4668,8302,19765,7545,4207,3068
0500000US55139,55,139,Winnebago County,720,3602,21151,2558,10386,3382,1247,4502,7445,19159,7269,3713,2834
0500000US55041,55,041,Forest County,207,269,482,39,382,212,48,121,219,783,477,174,291
0500000US55043,55,043,Grant County,2304,1547,4256,463,3496,1064,434,1239,1553,5996,2202,1031,797
0500000US55107,55,107,Rusk County,506,496,1698,144,713,362,76,166,255,1227,244,266,256
0500000US55117,55,117,Sheboygan County,1094,3050,19500,1151,6645,2146,627,2776,3475,10993,4609,2231,1340
0500000US55067,55,067,Langlade County,729,620,1361,221,1184,427,185,277,401,1705,666,470,342
0500000US55087,55,087,Outagamie County,1256,7089,22145,3164,10680,3947,1537,6685,8288,19449,8520,4027,2667
0500000US55123,55,123,Vernon County,1035,1044,2081,468,1524,687,245,475,645,3599,768,542,366
0500000US55021,55,021,Columbia County,1077,2398,5431,682,3146,1668,454,1633,2068,6214,2841,1201,1645
0500000US55061,55,061,Kewaunee County,880,699,2694,259,906,793,131,454,561,1927,593,415,273
0500000US55009,55,009,Brown County,2144,7895,24615,4015,15802,8360,1945,9640,11234,29192,12707,5270,3731
0500000US55073,55,073,Marathon County,2429,3674,14594,2353,8048,3130,661,5988,4395,17127,4546,2593,1638
0500000US55085,55,085,Oneida County,316,1178,2077,341,2784,544,258,860,929,3942,1741,895,822
0500000US55121,55,121,Trempealeau County,1121,1010,4241,344,1429,772,153,560,731,3020,735,514,421
0500000US55129,55,129,Washburn County,281,578,1148,157,803,358,73,262,390,1676,515,338,394
0500000US55027,55,027,Dodge County,1691,3310,12426,928,4906,1942,660,1723,2590,8186,2584,1998,1626
0500000US55127,55,127,Walworth County,1500,4019,10252,1382,6168,2230,659,2234,4053,11687,6119,2104,1431
0500000US55023,55,023,Crawford County,548,545,1342,123,1214,320,127,312,357,1462,564,249,403
0500000US55071,55,071,Manitowoc County,1469,2295,12000,755,3690,2225,335,1838,2121,8265,3073,1586,951
0500000US55111,55,111,Sauk County,1340,2278,5586,878,4386,1175,501,1539,2291,6869,4852,1244,1109
0500000US55013,55,013,Burnett County,227,597,1136,101,667,292,139,238,306,1532,743,265,353
0500000US55017,55,017,Chippewa County,1359,2252,6434,672,3815,1779,381,1694,1917,6765,1890,1373,1290
0500000US55029,55,029,Door County,364,1072,2428,259,1689,633,157,612,896,2423,1715,774,423
0500000US55031,55,031,Douglas County,364,1188,1889,788,2340,1865,326,1432,1499,6169,2131,982,889
0500000US55053,55,053,Jackson County,1060,637,1523,228,915,489,91,409,356,1849,963,306,638
0500000US55049,55,049,Iowa County,912,1149,1721,440,2088,504,151,547,903,2577,644,475,358
0500000US55089,55,089,Ozaukee County,566,1986,9035,1530,4938,1332,814,3469,5137,11583,3491,1911,1247
0500000US55103,55,103,Richland County,668,582,1869,185,1059,304,117,250,368,1821,576,320,284
0500000US56005,56,005,Campbell County,5945,2190,663,832,2743,1789,278,897,1086,4686,1938,954,721
0500000US56019,56,019,Johnson County,774,401,33,69,329,431,69,150,266,1064,302,230,210
0500000US56025,56,025,Natrona County,3737,3109,2208,1448,4923,2413,608,1940,3281,9379,4207,2410,1651
0500000US56009,56,009,Converse County,1603,469,103,46,499,742,135,240,353,1274,783,232,350
0500000US56027,56,027,Niobrara County,206,75,0,0,83,87,18,64,83,147,64,17,188
0500000US56039,56,039,Teton County,474,1264,193,170,1199,419,189,881,1593,2660,4023,760,492
0500000US56037,56,037,Sweetwater County,3667,1335,1592,671,2296,2050,337,632,1152,4418,2244,871,864
0500000US56031,56,031,Platte County,587,384,163,54,586,587,81,134,93,806,421,141,270
0500000US56033,56,033,Sheridan County,1311,1278,579,239,1384,768,307,726,1402,4434,1590,488,569
0500000US56003,56,003,Big Horn County,846,547,550,70,604,193,132,145,214,1112,337,238,190
0500000US56011,56,011,Crook County,807,399,158,41,212,270,78,132,154,527,340,172,156
0500000US56029,56,029,Park County,1487,1393,612,146,1744,452,228,501,925,3795,1941,742,649
0500000US56001,56,001,Albany County,732,1270,497,248,2245,526,223,805,1506,8807,2513,937,859
0500000US56007,56,007,Carbon County,1181,569,853,83,847,609,24,215,172,1148,717,240,845
0500000US56015,56,015,Goshen County,655,359,312,121,472,709,87,162,298,1595,748,264,476
0500000US56041,56,041,Uinta County,1145,844,488,209,952,899,156,385,366,2515,781,356,431
0500000US56043,56,043,Washakie County,427,271,387,114,389,251,42,142,165,806,331,300,210
0500000US56017,56,017,Hot Springs County,386,129,81,24,117,117,22,104,140,683,266,108,115
0500000US56013,56,013,Fremont County,1981,1409,425,235,2127,832,264,449,930,4870,2334,1012,1380
0500000US56035,56,035,Sublette County,1920,372,57,28,395,206,44,108,339,761,533,246,516
0500000US56045,56,045,Weston County,806,209,162,41,301,279,22,151,110,660,196,68,183
0500000US01099,01,099,Monroe County,279,463,1149,100,949,320,82,200,382,1499,411,207,381
0500000US01079,01,079,Lawrence County,345,1123,3034,368,1173,952,149,464,778,2412,621,636,513
0500000US01081,01,081,Lee County,456,3804,9950,1150,8263,3196,1077,4776,6207,20901,6883,3662,2631
0500000US01107,01,107,Pickens County,249,638,1232,287,881,500,103,197,443,1596,279,377,354
0500000US01119,01,119,Sumter County,93,187,493,64,520,237,22,146,165,1418,408,106,348
0500000US01023,01,023,Choctaw County,509,302,728,46,624,197,56,94,196,1020,142,170,180
0500000US01091,01,091,Marengo County,259,362,1036,130,770,570,94,283,392,1556,369,412,330
0500000US01113,01,113,Russell County,287,1209,3028,356,2953,1062,455,1764,2105,5035,2058,1195,2043
0500000US01039,01,039,Covington County,960,1035,2122,442,1688,1461,93,515,1396,2772,853,700,862
0500000US01041,01,041,Crenshaw County,308,387,990,169,655,320,121,235,414,1133,186,272,422
0500000US01077,01,077,Lauderdale County,390,2851,5477,1108,5468,2531,520,1627,3110,9100,4188,2151,1609
0500000US01085,01,085,Lowndes County,143,199,642,190,417,206,16,136,243,733,195,116,221
0500000US01083,01,083,Limestone County,496,3256,7227,844,4672,1736,485,1129,5278,6999,2927,1786,2760
0500000US01115,01,115,St. Clair County,463,3832,5626,1888,4830,2369,719,2194,3486,6912,2675,2277,1610
0500000US01133,01,133,Winston County,185,643,2040,351,1074,913,70,227,396,1795,455,507,344
0500000US01043,01,043,Cullman County,796,3332,5670,977,4631,1904,316,1286,2587,6627,2080,1716,1081
0500000US01051,01,051,Elmore County,492,2744,3886,726,4105,1590,448,1971,2820,6781,2720,1588,3940
0500000US01071,01,071,Jackson County,343,1453,5566,262,2594,1071,154,851,1298,3922,1062,1020,593
0500000US01121,01,121,Talladega County,593,1962,6787,762,3864,1827,295,1612,1709,6623,2146,1279,1623
0500000US01129,01,129,Washington County,401,625,1144,299,544,268,22,172,343,1080,270,187,183
0500000US01031,01,031,Coffee County,799,1243,2519,467,2384,1806,261,861,1594,4944,1639,1048,2160
0500000US01103,01,103,Morgan County,375,4443,10147,1188,6652,2122,632,1799,4734,10457,4021,2614,2329
0500000US01021,01,021,Chilton County,473,2702,2433,735,2060,1132,124,991,1208,2765,813,1202,862
0500000US01033,01,033,Colbert County,250,1766,4360,481,2920,1310,270,1101,1515,4691,1768,1110,894
0500000US01045,01,045,Dale County,375,1025,2074,409,2986,1839,137,627,1251,3131,1657,962,1552
0500000US01055,01,055,Etowah County,298,2580,8040,1100,5011,1961,808,1668,2354,9886,4052,2410,2199
0500000US01049,01,049,DeKalb County,842,2155,8143,508,3590,1825,253,1093,1251,4782,1907,1218,1070
0500000US01075,01,075,Lamar County,179,452,1223,157,409,356,66,210,414,974,174,360,364
0500000US01111,01,111,Randolph County,261,688,2390,215,837,392,160,385,711,1523,346,373,347
0500000US01097,01,097,Mobile County,1861,12379,22112,5226,21659,9714,2553,9037,17075,40845,16080,9244,6444
0500000US01127,01,127,Walker County,1219,1889,2913,687,3339,1721,204,1081,1559,5471,2030,1610,984
0500000US01029,01,029,Cleburne County,267,708,1090,124,759,364,18,159,225,1087,342,168,317
0500000US01063,01,063,Greene County,53,126,585,7,187,46,22,134,138,557,117,21,211
0500000US01005,01,005,Barbour County,394,545,2083,243,926,603,21,346,416,1626,516,382,619
0500000US01011,01,011,Bullock County,234,194,1330,37,255,205,17,91,195,639,323,162,258
0500000US01015,01,015,Calhoun County,594,2907,8494,1167,6089,2221,735,2096,3468,10470,4095,2368,3453
0500000US01025,01,025,Clarke County,346,587,1837,112,947,495,67,316,296,1407,458,483,296
0500000US01101,01,101,Montgomery County,414,3921,11600,1948,11786,4094,1289,6042,10718,21997,10569,5507,10714
0500000US01095,01,095,Marshall County,728,3409,8214,1049,4560,2112,588,1563,2984,7544,2827,1950,1469
0500000US01067,01,067,Henry County,303,238,779,299,816,802,85,226,530,1637,719,287,147
0500000US01089,01,089,Madison County,1099,7507,19805,2857,18651,5408,3860,6217,33774,36451,14091,7243,15668
0500000US01123,01,123,Tallapoosa County,240,1339,3267,322,1339,934,107,803,888,3642,832,718,652
0500000US01131,01,131,Wilcox County,185,240,462,4,243,240,54,116,210,583,189,172,184
0500000US02068,02,068,Denali Borough,73,54,18,7,95,410,13,15,60,93,511,31,98
0500000US02122,02,122,Kenai Peninsula Borough,2526,2125,933,316,2764,1734,433,778,1356,6379,2816,1229,2175
0500000US02016,02,016,Aleutians West Census Area,62,315,1375,136,358,533,33,48,174,286,170,78,321
0500000US02060,02,060,Bristol Bay Borough,53,29,7,4,21,79,23,16,43,72,43,14,84
0500000US02150,02,150,Kodiak Island Borough,456,361,1242,165,549,377,53,118,475,1454,498,307,864
0500000US02188,02,188,Northwest Arctic Borough,175,94,73,12,203,293,30,45,131,898,157,71,454
0500000US02050,02,050,Bethel Census Area,94,296,81,7,705,677,91,132,266,2188,240,230,1171
0500000US02185,02,185,North Slope Borough,1119,288,708,42,225,650,18,53,720,720,185,37,700
0500000US02220,02,220,Sitka City and Borough,469,225,277,8,538,391,68,150,252,1313,448,129,478
0500000US02090,02,090,Fairbanks North Star Borough,1536,3716,756,724,5849,3371,1089,1399,3164,12816,3542,2209,6372
0500000US02130,02,130,Ketchikan Gateway Borough,305,480,340,97,1061,818,152,387,419,1339,604,277,738
0500000US02170,02,170,Matanuska-Susitna Borough,2205,5343,965,892,5371,2932,1099,1242,3154,9980,3622,2086,4109
0500000US02180,02,180,Nome Census Area,89,108,131,18,295,300,18,74,103,1484,188,177,679
0500000US02070,02,070,Dillingham Census Area,95,53,62,4,246,151,25,67,98,773,59,75,316
0500000US02100,02,100,Haines Borough,83,99,44,17,189,29,24,49,98,375,192,22,108
0500000US02282,02,282,Yakutat City and Borough,51,20,31,8,36,37,1,4,15,37,31,3,83
0500000US02110,02,110,Juneau City and Borough,791,1138,461,223,1369,1453,423,695,1186,3814,1346,665,3998
0500000US02164,02,164,Lake and Peninsula Borough,43,34,33,1,27,56,4,8,30,164,40,15,139
0500000US02240,02,240,Southeast Fairbanks Census Area,406,318,82,88,168,230,49,57,136,579,151,84,548
0500000US02290,02,290,Yukon-Koyukuk Census Area,81,136,73,12,154,258,30,10,99,618,102,91,454
0500000US02020,02,020,Anchorage Municipality,4172,8455,3038,3188,16521,13102,3821,6505,16048,35924,16330,7076,16021
0500000US02013,02,013,Aleutians East Borough,257,52,1239,0,71,89,3,24,47,218,100,33,262
0500000US02230,02,230,Skagway Municipality,18,42,11,5,102,147,4,18,64,62,162,11,49
0500000US02198,02,198,Prince of Wales-Hyder Census Area,382,172,174,52,226,226,15,66,104,623,230,81,438
0500000US02195,02,195,Petersburg Borough,385,85,172,20,199,53,23,22,90,268,129,43,88
0500000US02158,02,158,Kusilvak Census Area,90,82,115,3,220,191,36,30,12,729,71,43,466
0500000US04013,04,013,Maricopa County,12778,139453,148512,51777,242367,109535,40511,199031,265353,415045,206794,97585,75495
0500000US04009,04,009,Graham County,1453,844,588,202,1874,381,176,443,640,3140,1380,644,1072
0500000US04023,04,023,Santa Cruz County,272,1320,971,1468,2426,1639,152,781,1182,3574,1579,627,1242
0500000US04012,04,012,La Paz County,667,220,259,149,787,328,40,333,296,918,1492,211,766
0500000US04015,04,015,Mohave County,878,4851,4006,1158,9635,4265,1020,3510,4927,15206,14078,3792,3918
0500000US04005,04,005,Coconino County,1001,3609,4801,516,7391,3061,634,2225,5243,18134,13021,2638,4036
0500000US04027,04,027,Yuma County,8992,4827,3293,2017,9036,3184,790,2777,6472,15436,8343,3196,7549
0500000US04011,04,011,Greenlee County,1517,352,58,33,273,108,14,69,223,564,234,201,166
0500000US04021,04,021,Pinal County,4700,8872,12813,2852,19328,7899,1935,9820,15662,33470,15712,6305,10926
0500000US05123,05,123,St. Francis County,501,530,1254,372,1067,678,116,201,391,1887,665,439,596
0500000US05145,05,145,White County,1160,1706,3354,585,4406,2168,372,1553,2267,9601,2139,1660,1057
0500000US05099,05,099,Nevada County,221,195,540,121,328,204,5,88,191,941,62,135,120
0500000US05037,05,037,Cross County,569,552,613,323,999,591,43,352,431,1814,417,345,467
0500000US05043,05,043,Drew County,332,534,975,116,751,156,30,246,476,2743,430,391,645
0500000US05027,05,027,Columbia County,657,266,1676,115,1499,356,47,335,322,2746,765,420,265
0500000US05125,05,125,Saline County,214,3806,4773,1626,8049,2804,1345,3527,4220,15237,4310,3427,3044
0500000US05141,05,141,Van Buren County,389,708,316,91,710,447,3,195,359,1298,549,294,316
0500000US05065,05,065,Izard County,160,291,639,136,545,135,109,199,149,1344,346,296,305
0500000US05079,05,079,Lincoln County,204,222,507,24,427,142,0,200,100,909,121,121,389
0500000US05083,05,083,Logan County,559,607,1863,55,997,510,118,344,367,2105,458,332,408
0500000US05035,05,035,Crittenden County,587,869,2440,712,2569,2024,383,620,1249,5273,1903,1029,744
0500000US05047,05,047,Franklin County,437,481,1137,126,913,546,25,243,379,1623,322,132,409
0500000US05109,05,109,Pike County,508,383,879,37,491,307,64,182,170,851,284,238,154
0500000US05069,05,069,Jefferson County,332,1144,4306,739,2670,1523,242,1164,1476,7134,1401,1360,2556
0500000US05097,05,097,Montgomery County,374,420,220,32,248,227,23,72,247,740,309,209,163
0500000US05127,05,127,Scott County,371,165,1010,36,360,106,4,119,132,950,202,184,124
0500000US05131,05,131,Sebastian County,1234,3372,10143,1778,7025,3620,850,2359,4385,12831,5009,2991,1329
0500000US05007,05,007,Benton County,1540,8905,17429,3335,27977,6406,1216,6107,13046,22151,9062,5125,3044
0500000US05017,05,017,Chicot County,267,242,535,95,383,117,5,115,115,863,300,101,445
0500000US05071,05,071,Johnson County,379,561,2731,52,1586,629,102,275,497,1958,575,534,484
0500000US05077,05,077,Lee County,435,200,330,40,251,133,4,137,210,387,139,199,243
0500000US05041,05,041,Desha County,567,211,501,77,656,165,55,163,194,1020,156,117,544
0500000US05049,05,049,Fulton County,149,408,323,81,540,341,12,201,250,1117,230,264,129
0500000US05051,05,051,Garland County,520,3637,3504,976,5571,1410,697,2085,4251,8871,5241,1829,1710
0500000US05115,05,115,Pope County,796,1770,4050,630,3069,1664,221,1277,2116,7053,2450,1313,696
0500000US05117,05,117,Prairie County,490,242,454,75,365,308,22,121,135,734,88,207,224
0500000US39161,39,161,Van Wert County,335,628,4163,241,1475,680,179,733,691,2734,891,480,394
0500000US39167,39,167,Washington County,616,1928,3919,528,3230,1609,423,1227,2134,7093,1988,1109,1256
0500000US39171,39,171,Williams County,377,822,5954,376,2125,845,228,423,1059,3091,1196,709,529
0500000US39011,39,011,Auglaize County,388,1174,7951,491,2328,849,264,532,1421,4786,1634,1039,486
0500000US39029,39,029,Columbiana County,985,2803,9366,1048,5164,3533,615,1499,2781,10293,4164,2431,1046
0500000US39037,39,037,Darke County,1087,1849,7045,640,2482,1266,282,894,1260,4410,1704,1213,639
0500000US39123,39,123,Ottawa County,340,1152,3746,320,1823,1601,221,779,1239,4604,2214,751,673
0500000US39051,39,051,Fulton County,436,1448,5220,704,1937,1264,134,731,1082,4693,1677,844,618
0500000US39065,39,065,Hardin County,381,776,3619,314,1555,841,118,496,647,3160,1281,665,472
0500000US39079,39,079,Jackson County,170,1077,2696,201,1875,580,79,411,491,4161,902,465,431
0500000US39095,39,095,Lucas County,916,10102,31531,5008,23043,10666,2968,8776,18378,52446,21603,8693,6162
0500000US39117,39,117,Morrow County,508,1584,2757,571,1959,1100,212,778,1367,3843,1314,862,628
0500000US39121,39,121,Noble County,207,227,572,185,464,348,50,129,331,1063,184,146,265
0500000US39135,39,135,Preble County,457,1326,4440,399,1813,1152,273,679,1337,4685,1652,876,617
0500000US39147,39,147,Seneca County,467,1555,7198,650,2849,1429,213,795,1194,6035,1975,1015,688
0500000US39151,39,151,Stark County,1817,10737,30692,5166,21171,9447,2872,8877,14902,42788,16861,8607,4818
0500000US39003,39,003,Allen County,557,2600,10436,1307,5359,2310,609,2108,2900,11893,4343,2198,1810
0500000US39031,39,031,Coshocton County,880,930,3760,344,1651,909,147,459,794,3341,1158,795,407
0500000US39033,39,033,Crawford County,456,815,4858,359,1897,864,312,731,1080,4281,1548,819,773
0500000US39041,39,041,Delaware County,592,4166,9436,3572,10495,3241,2300,14602,13791,23403,7702,3651,4424
0500000US39059,39,059,Guernsey County,872,1511,2359,331,1683,889,237,528,1315,4061,1418,833,654
0500000US39073,39,073,Hocking County,210,1272,1641,258,1642,629,123,523,664,3273,1234,523,589
0500000US39107,39,107,Mercer County,918,1268,7203,379,1891,863,203,743,863,3690,1559,953,394
0500000US39141,39,141,Ross County,225,1539,5162,569,3939,1569,447,1252,1702,7962,2910,1302,1820
0500000US39035,39,035,Cuyahoga County,1382,23757,72753,16261,61092,26701,10666,45990,66841,156622,59230,26740,23100
0500000US39093,39,093,Lorain County,1136,8647,23229,3750,16095,6162,2126,8169,12524,34819,13006,5937,5761
0500000US39109,39,109,Miami County,361,2762,13737,1164,5306,2133,910,1723,4098,9749,4594,2363,2177
0500000US39113,39,113,Montgomery County,723,11215,32585,5438,27137,11056,5043,14198,25905,61670,24875,11028,12751
0500000US39155,39,155,Trumbull County,696,5411,17608,1724,10610,4932,1128,3629,6067,20249,8047,4007,3567
0500000US39173,39,173,Wood County,832,3649,12129,1635,7614,3526,1001,2479,5530,18167,7644,2636,1978
0500000US39007,39,007,Ashtabula County,809,2416,9775,692,3988,2281,594,1320,2261,9348,3031,1821,1401
0500000US40001,40,001,Adair County,386,510,1922,196,792,363,80,261,324,1775,650,371,459
0500000US40137,40,137,Stephens County,2278,1134,1596,409,2408,950,128,869,1120,4141,1399,1005,828
0500000US40025,40,025,Cimarron County,262,59,54,20,81,51,9,46,24,221,9,49,114
0500000US40019,40,019,Carter County,1244,1474,2696,506,2621,1192,136,949,1447,4437,2083,1344,792
0500000US40053,40,053,Grant County,395,224,127,58,203,145,27,87,82,393,126,66,115
