type,id,tech,urban_rural,tribal_non,speed,has_0,has_1,has_2,has_3more
county,22127,acfosw,R,N,10,0,0,2989,6216
county,22127,acfosw,U,N,10,0,0,627,4072
county,23001,acfosw,R,N,10,0,0,39,47132
county,23001,acfosw,U,N,10,0,0,0,61106
county,23003,acfosw,R,N,10,0,0,1413,52286
county,23003,acfosw,R,T,10,0,0,0,244
county,23003,acfosw,U,N,10,0,0,0,12946
county,23003,acfosw,U,T,10,0,0,0,166
county,23005,acfosw,R,N,10,0,1,303,109269
county,23005,acfosw,U,N,10,0,0,103,185326
county,23007,acfosw,R,N,10,0,0,747,24495
county,23007,acfosw,R,T,10,0,0,5,2
county,23007,acfosw,U,N,10,0,0,27,4922
county,23009,acfosw,R,N,10,0,0,903,48693
county,23009,acfosw,R,T,10,0,0,4,0
county,23009,acfosw,U,N,10,0,0,0,5387
county,23011,acfosw,R,N,10,0,0,70,77532
county,23011,acfosw,U,N,10,0,0,0,44700
county,23013,acfosw,R,N,10,0,0,100,26932
county,23013,acfosw,U,N,10,0,0,0,12740
county,23015,acfosw,R,N,10,0,0,629,34005
county,23017,acfosw,R,N,10,0,1,3860,44405
county,23017,acfosw,R,T,10,0,0,0,0
county,23017,acfosw,U,N,10,0,0,1,9708
county,23019,acfosw,R,N,10,0,1,2196,86838
county,23019,acfosw,R,T,10,0,1,25,0
county,23019,acfosw,U,N,10,0,0,1265,61208
county,23019,acfosw,U,T,10,0,0,0,611
county,23021,acfosw,R,N,10,0,0,880,15901
county,23021,acfosw,R,T,10,0,0,4,0
county,23023,acfosw,R,N,10,0,0,109,22572
county,23023,acfosw,U,N,10,0,1,45,13129
county,23025,acfosw,R,N,10,0,0,1784,38859
county,23025,acfosw,R,T,10,0,0,0,0
county,23025,acfosw,U,N,10,0,0,8,9833
county,23027,acfosw,R,N,10,0,0,669,35626
county,23027,acfosw,U,N,10,0,0,1,3419
county,23029,acfosw,R,N,10,0,1,938,26723
county,23029,acfosw,R,T,10,0,0,47,1265
county,23029,acfosw,U,N,10,0,0,0,2405
county,23031,acfosw,R,N,10,0,2,1383,126244
county,23031,acfosw,U,N,10,0,1,484,79526
county,24001,acfosw,R,N,10,0,0,2788,16270
county,24001,acfosw,U,N,10,0,0,2499,48859
county,24003,acfosw,R,N,10,0,3,582,31997
county,24003,acfosw,U,N,10,0,6,13201,533445
county,24005,acfosw,R,N,10,0,1,523,58018
county,24005,acfosw,U,N,10,0,0,12324,756504
county,24009,acfosw,R,N,10,0,1,1150,35228
county,24009,acfosw,U,N,10,0,0,796,55350
county,24011,acfosw,R,N,10,0,0,1337,24270
county,24011,acfosw,U,N,10,0,0,0,7798
county,24013,acfosw,R,N,10,0,0,546,66426
county,24013,acfosw,U,N,10,0,0,71,101404
county,24015,acfosw,R,N,10,0,0,1635,42010
county,24015,acfosw,U,N,10,0,0,1097,58113
county,24017,acfosw,R,N,10,0,3,8986,45237
county,24017,acfosw,U,N,10,0,1,2420,106609
county,24019,acfosw,R,N,10,0,0,2406,15824
county,24019,acfosw,U,N,10,0,0,29,13670
county,24021,acfosw,R,N,10,0,3,989,71602
county,24021,acfosw,U,N,10,0,1,4103,182848
county,24023,acfosw,R,N,10,0,0,2296,22006
county,24023,acfosw,U,N,10,0,0,0,4712
county,24025,acfosw,R,N,10,0,3,876,47009
county,24025,acfosw,U,N,10,0,2,1396,206155
county,24027,acfosw,R,N,10,0,0,201,35635
county,24027,acfosw,U,N,10,0,2,7259,282593
county,24029,acfosw,R,N,10,0,0,426,14162
county,24029,acfosw,U,N,10,0,0,0,4834
county,24031,acfosw,R,N,10,0,0,644,28359
county,24031,acfosw,U,N,10,0,2,10455,1011228
county,24033,acfosw,R,N,10,0,0,2291,20781
county,24033,acfosw,U,N,10,0,0,23103,863152
county,24035,acfosw,R,N,10,0,0,590,27358
county,24035,acfosw,U,N,10,0,0,10,22423
county,24037,acfosw,R,N,10,0,4,1643,56831
county,24037,acfosw,U,N,10,0,0,2048,52984
county,24039,acfosw,R,N,10,0,0,0,12141
county,24039,acfosw,U,N,10,0,0,0,13475
county,24041,acfosw,R,N,10,0,0,4050,16611
county,24041,acfosw,U,N,10,0,0,278,16241
county,24043,acfosw,R,N,10,0,0,1018,44399
county,24043,acfosw,U,N,10,0,0,3597,102034
county,24045,acfosw,R,N,10,0,0,381,27512
county,24045,acfosw,U,N,10,0,0,0,75716
county,24047,acfosw,R,N,10,0,1,1292,17555
county,24047,acfosw,U,N,10,0,0,220,33208
county,24510,acfosw,R,N,10,0,0,0,0
county,24510,acfosw,U,N,10,0,0,6353,587137
county,25001,acfosw,R,N,10,0,0,178,15790
county,25001,acfosw,U,N,10,0,0,2544,194478
county,25003,acfosw,R,N,10,0,0,5555,34317
county,25003,acfosw,U,N,10,0,0,73,84999
county,25005,acfosw,R,N,10,0,0,315,55959
county,25005,acfosw,U,N,10,0,6,8067,500870
county,25007,acfosw,R,N,10,0,0,222,6788
county,25007,acfosw,R,T,10,0,0,2,73
county,25007,acfosw,U,N,10,0,0,888,9359
county,25009,acfosw,R,N,10,0,1,368,34714
county,25009,acfosw,U,N,10,0,7,7686,746258
county,25011,acfosw,R,N,10,0,1,8658,30060
county,25011,acfosw,U,N,10,0,0,387,31074
county,25013,acfosw,R,N,10,0,0,1684,39223
county,25013,acfosw,U,N,10,0,0,4702,420763
county,25015,acfosw,R,N,10,0,0,3682,41320
county,25015,acfosw,U,N,10,0,1,5663,110164
county,25017,acfosw,R,N,10,0,0,291,50954
county,25017,acfosw,U,N,10,0,4,20736,1539714
county,25019,acfosw,R,N,10,0,0,86,2428
county,25019,acfosw,U,N,10,0,0,41,8844
county,25021,acfosw,R,N,10,0,1,51,8942
county,25021,acfosw,U,N,10,0,9,14839,682929
county,25023,acfosw,R,N,10,0,1,1524,54196
county,25023,acfosw,U,N,10,0,7,8135,457337
county,25025,acfosw,R,N,10,0,3,639,0
county,25025,acfosw,U,N,10,0,2,11000,792263
county,25027,acfosw,R,N,10,0,0,4001,152114
county,25027,acfosw,U,N,10,0,2,3734,670771
county,26001,acfosw,R,N,10,0,0,1774,8531
county,26001,acfosw,U,N,10,0,0,0,99
county,26003,acfosw,R,N,10,0,0,245,6027
county,26003,acfosw,R,T,10,0,0,0,2
county,26003,acfosw,U,N,10,0,0,0,2786
county,26003,acfosw,U,T,10,0,0,0,48
county,26005,acfosw,R,N,10,0,0,4072,72760
county,26005,acfosw,R,T,10,0,0,0,0
county,26005,acfosw,U,N,10,0,0,2,41239
county,26007,acfosw,R,N,10,0,0,1788,12833
county,26007,acfosw,U,N,10,0,0,0,13784
county,26009,acfosw,R,N,10,0,0,12,23289
county,26009,acfosw,R,T,10,0,0,0,23
county,26011,acfosw,R,N,10,0,0,82,14790
county,26011,acfosw,R,T,10,0,0,0,11
county,26013,acfosw,R,N,10,0,0,273,4803
county,26013,acfosw,R,T,10,0,0,18,3115
county,26015,acfosw,R,N,10,0,0,718,46897
county,26015,acfosw,U,N,10,0,0,1,13930
county,26017,acfosw,R,N,10,0,0,1341,31050
county,26017,acfosw,U,N,10,0,0,12,70723
county,26019,acfosw,R,N,10,0,0,41,17632
county,26019,acfosw,R,T,10,0,0,0,93
county,26021,acfosw,R,N,10,0,0,4954,46405
county,26021,acfosw,R,T,10,0,0,0,4
county,26021,acfosw,U,N,10,0,0,1998,100040
county,26023,acfosw,R,N,10,0,0,42,28410
county,26023,acfosw,U,N,10,0,0,0,15065
county,26025,acfosw,R,N,10,0,0,2073,40318
county,26025,acfosw,R,T,10,0,0,51,1
county,26025,acfosw,U,N,10,0,0,135,91581
county,26027,acfosw,R,N,10,0,0,287,36920
county,26027,acfosw,R,T,10,0,0,0,16
county,26027,acfosw,U,N,10,0,0,205,14356
county,26029,acfosw,R,N,10,0,0,73,18483
county,26029,acfosw,R,T,10,0,0,0,39
county,26029,acfosw,U,N,10,0,0,0,7548
county,26031,acfosw,R,N,10,0,0,792,20241
county,26031,acfosw,U,N,10,0,0,0,4243
county,26033,acfosw,R,N,10,0,0,2772,14910
county,26033,acfosw,R,T,10,0,0,26,1002
county,26033,acfosw,U,N,10,0,0,2,17382
county,26033,acfosw,U,T,10,0,0,0,1255
county,26035,acfosw,R,N,10,0,0,810,21463
county,26035,acfosw,U,N,10,0,0,0,8676
county,26037,acfosw,R,N,10,0,0,214,42478
county,26037,acfosw,U,N,10,0,0,115,36783
county,26039,acfosw,R,N,10,0,0,86,10285
county,26039,acfosw,U,N,10,0,0,0,3657
county,26041,acfosw,R,N,10,0,0,3820,11890
county,26041,acfosw,R,T,10,0,0,8,0
county,26041,acfosw,U,N,10,0,0,0,19995
county,26041,acfosw,U,T,10,0,0,0,71
county,26043,acfosw,R,N,10,0,0,840,7237
county,26043,acfosw,U,N,10,0,0,2199,14963
county,26045,acfosw,R,N,10,0,1,524,41678
county,26045,acfosw,U,N,10,0,0,510,67544
county,26047,acfosw,R,N,10,0,0,69,25060
county,26047,acfosw,R,T,10,0,0,0,51
county,26047,acfosw,U,N,10,0,0,0,8235
county,26047,acfosw,U,T,10,0,0,0,0
county,26049,acfosw,R,N,10,0,0,449,70479
county,26049,acfosw,U,N,10,0,0,1871,333014
county,26051,acfosw,R,N,10,0,0,29,22752
county,26051,acfosw,U,N,10,0,0,0,2666
county,26053,acfosw,R,N,10,0,0,819,8131
county,26053,acfosw,R,T,10,0,0,0,124
county,26053,acfosw,U,N,10,0,0,0,4901
county,26055,acfosw,R,N,10,0,0,331,45550
county,26055,acfosw,R,T,10,0,0,0,2
county,26055,acfosw,U,N,10,0,0,0,46686
county,26057,acfosw,R,N,10,0,0,0,25489
county,26057,acfosw,U,N,10,0,0,0,15217
county,26059,acfosw,R,N,10,0,0,92,32039
county,26059,acfosw,U,N,10,0,0,0,13474
county,26061,acfosw,R,N,10,0,0,1925,11807
county,26061,acfosw,U,N,10,0,0,175,21777
county,26063,acfosw,R,N,10,0,0,35,28217
county,26063,acfosw,U,N,10,0,0,0,2729
county,26065,acfosw,R,N,10,0,0,459,39363
county,26065,acfosw,U,N,10,0,0,2848,249736
county,26067,acfosw,R,N,10,0,1,6,39285
county,26067,acfosw,U,N,10,0,0,0,25393
county,26069,acfosw,R,N,10,0,0,21,14920
county,26069,acfosw,U,N,10,0,0,0,10140
county,26071,acfosw,R,N,10,0,0,1738,6133
county,26071,acfosw,U,N,10,0,0,328,2867
county,26073,acfosw,R,N,10,0,0,0,19412
county,26073,acfosw,R,T,10,0,0,0,14467
county,26073,acfosw,U,N,10,0,0,0,23571
county,26073,acfosw,U,T,10,0,0,0,12422
county,26075,acfosw,R,N,10,0,0,911,66145
county,26075,acfosw,U,N,10,0,0,6058,85396
county,26077,acfosw,R,N,10,0,0,1260,46596
county,26077,acfosw,U,N,10,0,0,596,216611
county,26079,acfosw,R,N,10,0,1,569,14812
county,26079,acfosw,U,N,10,0,0,0,2653
county,26081,acfosw,R,N,10,0,0,12,109209
county,26081,acfosw,U,N,10,0,1,74,547651
county,26083,acfosw,R,N,10,0,0,143,1973
county,26085,acfosw,R,N,10,0,0,2844,9009
county,26087,acfosw,R,N,10,0,0,0,67936
county,26087,acfosw,U,N,10,0,0,0,19671
county,26089,acfosw,R,N,10,0,0,0,19429
county,26089,acfosw,R,T,10,0,0,0,461
county,26089,acfosw,U,N,10,0,0,0,1871
county,26091,acfosw,R,N,10,0,0,2162,49577
county,26091,acfosw,U,N,10,0,0,26,46683
county,26093,acfosw,R,N,10,0,0,613,71069
county,26093,acfosw,U,N,10,0,0,477,119834
county,26095,acfosw,R,N,10,0,0,1445,1688
county,26095,acfosw,R,T,10,0,0,52,0
county,26095,acfosw,U,N,10,0,0,993,2051
county,26097,acfosw,R,N,10,0,1,1894,6318
county,26097,acfosw,R,T,10,0,0,0,216
county,26097,acfosw,U,N,10,0,0,0,2370
county,26099,acfosw,R,N,10,0,0,672,24778
county,26099,acfosw,U,N,10,0,0,6918,841604
county,26101,acfosw,R,N,10,0,0,3880,11236
county,26101,acfosw,R,T,10,0,0,0,59
county,26101,acfosw,U,N,10,0,0,3,9380
county,26103,acfosw,R,N,10,0,0,2908,25701
county,26103,acfosw,R,T,10,0,0,0,0
county,26103,acfosw,U,N,10,0,0,28,37947
county,26103,acfosw,U,T,10,0,0,0,115
county,26105,acfosw,R,N,10,0,0,630,17717
county,26105,acfosw,R,T,10,0,0,0,0
county,26105,acfosw,U,N,10,0,0,0,10797
county,26107,acfosw,R,N,10,0,0,0,29436
county,26107,acfosw,U,N,10,0,0,0,14017
county,26109,acfosw,R,N,10,0,0,2680,11273
county,26109,acfosw,R,T,10,0,0,58,578
county,26109,acfosw,U,N,10,0,0,0,8191
county,26111,acfosw,R,N,10,0,0,233,35607
county,26111,acfosw,U,N,10,0,0,34,47282
county,26113,acfosw,R,N,10,0,0,3496,11622
county,26115,acfosw,R,N,10,0,0,1804,55461
county,26115,acfosw,U,N,10,0,0,85,93150
county,26117,acfosw,R,N,10,0,0,0,54233
county,26117,acfosw,U,N,10,0,0,0,9655
county,26119,acfosw,R,N,10,0,0,1044,8283
county,26121,acfosw,R,N,10,0,0,1230,39842
county,26121,acfosw,U,N,10,0,0,78,132416
county,26123,acfosw,R,N,10,0,0,3008,38132
county,26123,acfosw,U,N,10,0,0,31,7803
county,26125,acfosw,R,N,10,0,0,243,61199
county,26125,acfosw,U,N,10,0,0,10716,1185426
county,26127,acfosw,R,N,10,0,0,1965,21881
county,26127,acfosw,U,N,10,0,0,0,2621
county,26129,acfosw,R,N,10,0,0,0,20994
county,26131,acfosw,R,N,10,0,0,229,5491
county,26131,acfosw,R,T,10,0,0,0,0
county,26133,acfosw,R,N,10,0,0,555,22900
county,26135,acfosw,R,N,10,0,0,149,8092
county,26137,acfosw,R,N,10,0,0,308,16085
county,26137,acfosw,U,N,10,0,0,0,8275
county,26139,acfosw,R,N,10,0,0,862,61817
county,26139,acfosw,U,N,10,0,0,8,229128
county,26141,acfosw,R,N,10,0,0,478,9753
county,26141,acfosw,U,N,10,0,0,0,2361
county,26143,acfosw,R,N,10,0,0,87,15801
county,26143,acfosw,U,N,10,0,0,0,8129
county,26145,acfosw,R,N,10,0,0,2005,60450
county,26145,acfosw,U,N,10,0,0,1,128083
county,26147,acfosw,R,N,10,0,0,648,62188
county,26147,acfosw,U,N,10,0,0,1176,95116
county,26149,acfosw,R,N,10,0,0,1741,31658
county,26149,acfosw,U,N,10,0,0,36,27529
county,26151,acfosw,R,N,10,0,0,0,37519
county,26151,acfosw,U,N,10,0,0,0,3651
county,26153,acfosw,R,N,10,0,0,1127,3594
county,26153,acfosw,R,T,10,0,0,0,101
county,26153,acfosw,U,N,10,0,0,0,3272
county,26155,acfosw,R,N,10,0,0,1564,36832
county,26155,acfosw,U,N,10,0,0,2,29724
county,26157,acfosw,R,N,10,0,0,0,44904
county,26157,acfosw,U,N,10,0,0,0,7341
county,26159,acfosw,R,N,10,0,0,2985,50906
county,26159,acfosw,R,T,10,0,0,2,13
county,26159,acfosw,U,N,10,0,0,38,21728
county,26161,acfosw,R,N,10,0,0,786,63754
county,26161,acfosw,U,N,10,0,0,4410,298651
county,26163,acfosw,R,N,10,0,0,71,12363
county,26163,acfosw,U,N,10,0,0,14519,1722390
county,26165,acfosw,R,N,10,0,0,1065,20709
county,26165,acfosw,U,N,10,0,0,0,11854
county,27001,acfosw,R,N,10,0,0,1181,14561
county,27001,acfosw,R,T,10,0,0,2,142
county,27003,acfosw,R,N,10,0,2,449,51820
county,27003,acfosw,U,N,10,0,0,862,303776
county,27005,acfosw,R,N,10,0,0,661,21811
county,27005,acfosw,R,T,10,0,0,53,3798
county,27005,acfosw,U,N,10,0,0,1,8098
county,27007,acfosw,R,N,10,0,0,14,24008
county,27007,acfosw,R,T,10,0,1,163,8011
county,27007,acfosw,U,N,10,0,0,0,14985
county,27009,acfosw,R,N,10,0,0,831,16348
county,27009,acfosw,U,N,10,0,0,2,23706
county,27011,acfosw,R,N,10,0,0,291,4700
county,27013,acfosw,R,N,10,0,1,411,19138
county,27013,acfosw,U,N,10,0,0,7,48093
county,27015,acfosw,R,N,10,0,0,1,9060
county,27015,acfosw,U,N,10,0,0,0,15947
county,27017,acfosw,R,N,10,0,0,797,16464
county,27017,acfosw,R,T,10,0,0,1014,1835
county,27017,acfosw,U,N,10,0,0,46,15447
county,27017,acfosw,U,T,10,0,0,0,268
county,27019,acfosw,R,N,10,0,1,42,23853
county,27019,acfosw,U,N,10,0,0,53,81132
county,27021,acfosw,R,N,10,0,0,392,23196
county,27021,acfosw,R,T,10,0,0,53,6137
county,27023,acfosw,R,N,10,0,0,0,6119
county,27023,acfosw,R,T,10,0,0,0,0
county,27023,acfosw,U,N,10,0,0,0,5681
county,27025,acfosw,R,N,10,0,1,395,31588
county,27025,acfosw,U,N,10,0,0,20,24560
county,27027,acfosw,R,N,10,0,0,279,19827
county,27027,acfosw,U,N,10,0,0,152,43963
county,27029,acfosw,R,N,10,0,0,3,8045
county,27029,acfosw,R,T,10,0,0,0,769
county,27031,acfosw,R,N,10,0,1,78,4807
county,27031,acfosw,R,T,10,0,0,4,573
county,27033,acfosw,R,N,10,0,0,0,7203
county,27033,acfosw,U,N,10,0,0,0,3993
county,27035,acfosw,R,N,10,0,0,1153,40092
county,27035,acfosw,R,T,10,0,0,1,0
county,27035,acfosw,U,N,10,0,0,0,23809
county,27037,acfosw,R,N,10,0,0,71,23607
county,27037,acfosw,R,T,10,0,0,0,1
county,27037,acfosw,U,N,10,0,0,96,405241
county,27039,acfosw,R,N,10,0,0,0,11056
county,27039,acfosw,U,N,10,0,0,0,9876
county,27041,acfosw,R,N,10,0,0,0,21103
county,27041,acfosw,U,N,10,0,0,0,17037
county,27043,acfosw,R,N,10,0,0,55,10813
county,27043,acfosw,U,N,10,0,0,0,2785
county,27045,acfosw,R,N,10,0,0,234,19437
county,27045,acfosw,U,N,10,0,0,0,1396
county,27047,acfosw,R,N,10,0,0,3,13333
county,27047,acfosw,U,N,10,0,0,0,16945
county,27049,acfosw,R,N,10,0,0,26,21711
county,27049,acfosw,R,T,10,0,0,0,381
county,27049,acfosw,U,N,10,0,0,6,24216
county,27051,acfosw,R,N,10,0,0,0,5972
county,27053,acfosw,R,N,10,0,0,18,31569
county,27053,acfosw,U,N,10,0,2,159,1234090
county,27055,acfosw,R,N,10,0,0,108,10658
county,27055,acfosw,R,T,10,0,0,0,0
county,27055,acfosw,U,N,10,0,0,0,7834
county,27057,acfosw,R,N,10,0,0,101,17671
county,27057,acfosw,R,T,10,0,0,0,290
county,27057,acfosw,U,N,10,0,0,0,3429
county,27059,acfosw,R,N,10,0,2,697,25175
county,27059,acfosw,U,N,10,0,0,0,14717
county,27061,acfosw,R,N,10,0,0,1355,31740
county,27061,acfosw,R,T,10,0,0,50,2752
county,27061,acfosw,U,N,10,0,0,0,9233
county,27063,acfosw,R,N,10,0,0,0,7101
county,27063,acfosw,U,N,10,0,0,0,2745
county,27065,acfosw,R,N,10,0,0,378,12605
county,27065,acfosw,U,N,10,0,0,0,3351
county,27067,acfosw,R,N,10,0,0,0,19604
county,27067,acfosw,U,N,10,0,0,0,23590
county,27069,acfosw,R,N,10,0,0,491,3807
county,27071,acfosw,R,N,10,0,0,758,4989
county,27071,acfosw,R,T,10,0,0,31,72
county,27071,acfosw,U,N,10,0,0,20,6359
county,27073,acfosw,R,N,10,0,0,10,6613
county,27075,acfosw,R,N,10,0,0,449,6670
county,27075,acfosw,U,N,10,0,0,1,3521
county,27077,acfosw,R,N,10,0,0,1056,2679
county,27077,acfosw,R,T,10,0,0,5,0
county,27079,acfosw,R,N,10,0,0,51,18237
county,27079,acfosw,U,N,10,0,0,8,10575
county,27081,acfosw,R,N,10,0,0,0,5639
county,27083,acfosw,R,N,10,0,0,0,12645
county,27083,acfosw,U,N,10,0,0,0,12829
county,27085,acfosw,R,N,10,0,0,2,16895
county,27085,acfosw,U,N,10,0,0,0,18996
county,27087,acfosw,R,T,10,0,0,184,5343
county,27089,acfosw,R,N,10,0,0,932,8404
county,27089,acfosw,R,T,10,0,0,0,0
county,27091,acfosw,R,N,10,0,0,16,10904
county,27091,acfosw,U,N,10,0,0,0,8763
county,27093,acfosw,R,N,10,0,0,259,15115
county,27093,acfosw,U,N,10,0,0,0,7848
county,27095,acfosw,R,N,10,0,0,563,13665
county,27095,acfosw,R,T,10,0,0,41,4552
county,27095,acfosw,U,N,10,0,0,8,7446
county,27097,acfosw,R,N,10,0,0,163,24368
county,27097,acfosw,U,N,10,0,0,0,8853
county,27099,acfosw,R,N,10,0,0,26,14758
county,27099,acfosw,U,N,10,0,0,0,25277
county,27101,acfosw,R,N,10,0,0,0,8194
county,27103,acfosw,R,N,10,0,0,107,9733
county,27103,acfosw,U,N,10,0,0,929,23505
county,27105,acfosw,R,N,10,0,0,0,9348
county,27105,acfosw,U,N,10,0,0,0,12281
county,27107,acfosw,R,N,10,0,0,77,6298
county,27109,acfosw,R,N,10,0,0,115,30746
county,27109,acfosw,U,N,10,0,0,21,127398
county,27111,acfosw,R,N,10,0,0,166,43367
county,27111,acfosw,R,T,10,0,0,0,0
county,27111,acfosw,U,N,10,0,0,0,15213
county,27113,acfosw,R,N,10,0,0,89,5195
county,27113,acfosw,R,T,10,0,0,0,0
county,27113,acfosw,U,N,10,0,0,0,8835
county,27115,acfosw,R,N,10,0,0,1253,25085
county,27115,acfosw,R,T,10,0,0,24,125
county,27115,acfosw,U,N,10,0,0,0,3091
county,27117,acfosw,R,N,10,0,0,0,5417
county,27117,acfosw,U,N,10,0,0,0,3706
county,27119,acfosw,R,N,10,0,0,149,15395
county,27119,acfosw,R,T,10,0,0,0,0
county,27119,acfosw,U,N,10,0,0,10,15810
county,27121,acfosw,R,N,10,0,0,0,11247
county,27123,acfosw,R,N,10,0,0,6,1165
county,27123,acfosw,U,N,10,0,0,428,548722
county,27125,acfosw,R,N,10,0,0,0,4052
county,27125,acfosw,R,T,10,0,0,0,0
county,27127,acfosw,R,N,10,0,0,0,10553
county,27127,acfosw,R,T,10,0,0,0,357
county,27127,acfosw,U,N,10,0,0,0,4260
county,27129,acfosw,R,N,10,0,0,0,14548
county,27131,acfosw,R,N,10,0,0,2,18282
county,27131,acfosw,U,N,10,0,0,688,47991
county,27133,acfosw,R,N,10,0,0,0,5091
county,27133,acfosw,U,N,10,0,0,0,4224
county,27135,acfosw,R,N,10,0,0,1804,10936
county,27135,acfosw,R,T,10,0,0,0,0
county,27135,acfosw,U,N,10,0,0,0,2424
county,27137,acfosw,R,N,10,0,0,10106,62633
county,27137,acfosw,R,T,10,0,0,472,1320
county,27137,acfosw,U,N,10,0,0,93,124446
county,27137,acfosw,U,T,10,0,0,0,0
county,27139,acfosw,R,N,10,0,1,416,27295
county,27139,acfosw,R,T,10,0,0,0,228
county,27139,acfosw,U,N,10,0,0,215,120137
county,27139,acfosw,U,T,10,0,0,21,682
county,27141,acfosw,R,N,10,0,0,457,43549
county,27141,acfosw,U,N,10,0,0,65,53160
county,27143,acfosw,R,N,10,0,0,29,14836
county,27145,acfosw,R,N,10,0,0,1826,60774
county,27145,acfosw,U,N,10,0,0,33,98440
county,27147,acfosw,R,N,10,0,0,0,11529
county,27147,acfosw,U,N,10,0,0,0,25120
county,27149,acfosw,R,N,10,0,0,32,4778
county,27149,acfosw,U,N,10,0,0,0,4995
county,27151,acfosw,R,N,10,0,0,12,6436
county,27151,acfosw,U,N,10,0,0,0,2818
county,27153,acfosw,R,N,10,0,0,808,18977
county,27153,acfosw,U,N,10,0,0,0,4876
county,27155,acfosw,R,N,10,0,0,32,3227
county,27157,acfosw,R,N,10,0,0,94,14032
county,27157,acfosw,U,N,10,0,0,0,7501
county,27159,acfosw,R,N,10,0,0,391,8928
county,27159,acfosw,U,N,10,0,0,0,4363
county,27161,acfosw,R,N,10,0,0,0,9407
county,27161,acfosw,U,N,10,0,0,0,9205
county,27163,acfosw,R,N,10,0,0,458,42982
county,27163,acfosw,U,N,10,0,1,2453,216525
county,27165,acfosw,R,N,10,0,0,0,6621
county,27165,acfosw,U,N,10,0,0,0,4276
county,27167,acfosw,R,N,10,0,0,5,3303
county,27167,acfosw,U,N,10,0,0,0,2899
county,27169,acfosw,R,N,10,0,0,35,17380
county,27169,acfosw,U,N,10,0,0,1,33068
county,27171,acfosw,R,N,10,0,0,622,47317
county,27171,acfosw,U,N,10,0,0,127,90304
county,27173,acfosw,R,N,10,0,0,0,7975
county,27173,acfosw,R,T,10,0,0,0,138
county,27173,acfosw,U,N,10,0,0,0,1596
county,28001,acfosw,R,N,10,0,0,971,10113
county,28001,acfosw,U,N,10,0,0,115,19494
county,28003,acfosw,R,N,10,0,0,4517,20006
county,28003,acfosw,U,N,10,0,0,175,12255
county,28005,acfosw,R,N,10,0,0,868,11429
county,28007,acfosw,R,N,10,0,0,2655,9701
county,28007,acfosw,R,T,10,0,0,0,0
county,28007,acfosw,U,N,10,0,0,117,5701
county,28009,acfosw,R,N,10,0,0,3155,5104
county,28011,acfosw,R,N,10,0,0,3136,14393
county,28011,acfosw,U,N,10,0,0,447,12652
county,28013,acfosw,R,N,10,0,0,1826,12535
county,28015,acfosw,R,N,10,0,0,3832,6115
county,28017,acfosw,R,N,10,0,0,4617,9961
county,28017,acfosw,U,N,10,0,0,13,2512
county,28019,acfosw,R,N,10,0,0,595,7615
county,28021,acfosw,R,N,10,0,0,992,7996
county,28023,acfosw,R,N,10,0,0,3898,11643
county,28025,acfosw,R,N,10,0,0,3072,7915
county,28025,acfosw,U,N,10,0,0,144,8185
county,28027,acfosw,R,N,10,0,0,4551,2450
county,28027,acfosw,U,N,10,0,0,387,14736
county,28029,acfosw,R,N,10,0,0,5711,13211
county,28029,acfosw,U,N,10,0,0,2117,7026
county,28031,acfosw,R,N,10,0,0,3922,14714
county,28033,acfosw,R,N,10,0,2,2935,37956
county,28033,acfosw,U,N,10,0,0,2325,141719
county,28035,acfosw,R,N,10,0,0,4084,18750
county,28035,acfosw,U,N,10,0,0,320,51743
county,28037,acfosw,R,N,10,0,0,89,7624
county,28039,acfosw,R,N,10,0,1,1659,20092
county,28039,acfosw,U,N,10,0,0,12,2735
county,28041,acfosw,R,N,10,0,0,7382,6204
county,28043,acfosw,R,N,10,0,0,1027,9891
county,28043,acfosw,U,N,10,0,0,35,9805
county,28045,acfosw,R,N,10,0,0,213,20749
county,28045,acfosw,U,N,10,0,0,1,26665
county,28047,acfosw,R,N,10,0,8,831,48300
county,28047,acfosw,U,N,10,0,7,3283,155651
county,28049,acfosw,R,N,10,0,0,10106,26919
county,28049,acfosw,U,N,10,0,0,2831,191984
county,28051,acfosw,R,N,10,0,0,3231,11703
county,28051,acfosw,U,N,10,0,0,73,2003
county,28053,acfosw,R,N,10,0,0,2015,2107
county,28053,acfosw,U,N,10,0,0,867,3075
county,28055,acfosw,R,N,10,0,0,785,542
county,28057,acfosw,R,N,10,0,0,3875,16327
county,28057,acfosw,U,N,10,0,0,115,3073
county,28059,acfosw,R,N,10,0,0,962,38340
county,28059,acfosw,R,T,10,0,0,0,0
county,28059,acfosw,U,N,10,0,0,906,103408
county,28061,acfosw,R,N,10,0,0,2097,14286
county,28063,acfosw,R,N,10,0,0,634,6356
county,28065,acfosw,R,N,10,0,0,1080,10048
county,28067,acfosw,R,N,10,0,0,3372,38832
county,28067,acfosw,R,T,10,0,0,185,73
county,28067,acfosw,U,N,10,0,0,1472,24164
county,28069,acfosw,R,N,10,0,0,3300,6172
county,28069,acfosw,R,T,10,0,0,7,263
county,28071,acfosw,R,N,10,0,0,1351,25399
county,28071,acfosw,U,N,10,0,0,1658,25611
county,28073,acfosw,R,N,10,0,0,1365,32052
county,28073,acfosw,U,N,10,0,0,19,29906
county,28075,acfosw,R,N,10,0,0,5680,31148
